J,Cp(B=10°),Cp(B=20°),Cp(B=30°),Cp(B=40°),Cp(B=50°),Cp(B=60°),Cp(B=70°),Cp(B=80°)
1.0636363636363635,0.0,0.0,0.0746701718426638,0.1884443190253072,0.323116128968224,0.420160814143328,0.47999277061373613,0.5572578740398598
1.0772727272727272,0.0,0.0,0.07243454727075127,0.18795273291177955,0.322998110252931,0.4217649473571263,0.48134404628823024,0.5587958900408628
1.0909090909090908,0.0,0.0,0.0700732062520553,0.18735713450516167,0.32288864915535376,0.4233568365246289,0.48281025805185435,0.5604797768795885
1.1045454545454545,0.0,0.0,0.06754680222574265,0.1866730461174811,0.32272791340855855,0.4249575969659782,0.4845380990805046,0.562187857846004
1.118181818181818,0.0,0.0,0.06492171853530194,0.1859348370132837,0.322874522313162,0.42656405098457373,0.4862871359980919,0.5639201678997429
1.1318181818181816,0.0,0.0,0.06222694241378609,0.18505992812996702,0.32299915648675176,0.4282421229350344,0.48805741989809337,0.5656767420951702
1.1454545454545453,0.0,0.0,0.059451713852726316,0.1841105023042131,0.32306765578060026,0.42992206654973475,0.48984900489238786,0.5674576387116136
1.159090909090909,0.0,0.0,0.05673013671977571,0.1831214834574702,0.3231240865752716,0.4315814674050786,0.4916619481238351,0.5692628653873312
1.1727272727272726,0.0,0.0,0.053978857444595824,0.18210856650634696,0.32311764671084325,0.43323073799302003,0.4934963099889302,0.5710924833988917
1.1863636363636363,0.0,0.0,0.051141697985395015,0.1809823316401716,0.32299438373347084,0.43486611801169583,0.4953521542280038,0.57294654128154
1.2,0.0,0.0,0.04824954424073905,0.1797095241283414,0.32284573540532563,0.43656808873847314,0.49722954804690733,0.5748250908653045
1.2136363636363634,0.0,0.0,0.04530031063209501,0.17960858359124554,0.3225963478883423,0.43824188733553054,0.49912856224006286,0.5767281873840504
1.227272727272727,0.0,0.0,0.04230101900111727,0.17929269189603478,0.32228547985788575,0.4398794731310738,0.5011423918411695,0.5786558895841363
1.2409090909090907,0.0,0.0,0.039212481046836195,0.1787996264870508,0.32190871243645436,0.44149391078793726,0.503542714360904,0.5806082598328874
1.2545454545454544,0.0,0.0,0.03591827277250596,0.17814332661964932,0.3215288502699212,0.4430979032854685,0.5060354524177811,0.5825853642270927
1.268181818181818,0.0,0.0,0.03241197878218351,0.1773725977612123,0.32108545161076707,0.44469321817951324,0.5086418916127379,0.5845872727017213
1.2818181818181817,0.0,0.0,0.028823893717378365,0.17663267171908287,0.3206119078572145,0.4462794852919253,0.511271323884818,0.5866574546745668
1.2954545454545452,0.0,0.0,0.025150864723553528,0.17587621334486384,0.3200874185380162,0.44789232589010786,0.513904000490825,0.5889032756667313
1.3090909090909089,0.0,0.0,0.021450827904451703,0.17508174628944265,0.3200580749180009,0.44952310691010533,0.5165418560627386,0.591176616618658
1.3227272727272725,0.0,0.0,0.017791239064947652,0.17427781128726255,0.3200747975709857,0.45113401338795756,0.5192291923374879,0.5934775893848587
1.3363636363636362,0.0,0.0,0.014068900077922079,0.1734343305398898,0.3200112982427508,0.45272286850996174,0.5219609075350677,0.5958063103764256
1.3499999999999999,0.0,0.0,0.0,0.17248599420785257,0.31987448494950993,0.4543042065727408,0.5246757622294294,0.5981629007150108
1.3636363636363635,0.0,0.0,0.0,0.17151041852170432,0.3197033908886313,0.45587680060749025,0.5273874524914676,0.6005474863406296
1.3772727272727272,0.0,0.0,0.0,0.17049992345675488,0.3194607967863015,0.45747863299098157,0.5306547145701375,0.6029601981419112
1.3909090909090907,0.0,0.0,0.0,0.1692478751735258,0.31924472770705054,0.45918962351992343,0.5339874147463144,0.6054011720885774
1.4045454545454543,0.0,0.0,0.0,0.16783496753322594,0.31900287968503394,0.4609357391827824,0.5373314755716952,0.6078705493663424
1.418181818181818,0.0,0.0,0.0,0.1661669077947838,0.3186759180191824,0.4626477970909107,0.5407045490227264,0.6103684765144255
1.4318181818181817,0.0,0.0,0.0,0.16425255768967853,0.3182749048863841,0.4643322975663202,0.5441093078280617,0.6128951055658659
1.4454545454545453,0.0,0.0,0.0,0.16212304000784247,0.3178256491850578,0.4659471855092895,0.5475472192333998,0.6154505941908398
1.459090909090909,0.0,0.0,0.0,0.15982565578717242,0.3172553447757007,0.46748764882710786,0.5509947123700742,0.6180351058431839
1.4727272727272724,0.0,0.0,0.0,0.15730937515478455,0.3164916517504844,0.46906363320160194,0.5544354500010347,0.6206488099103252
1.486363636363636,0.0,0.0,0.0,0.1546399868720579,0.31559150781810275,0.470662051054571,0.5578800737514745,0.6234275795969303
1.4999999999999998,0.0,0.0,0.0,0.15187180115624554,0.3151355236859188,0.472221076341218,0.5613343651728636,0.6263782156108394
1.5136363636363634,0.0,0.0,0.0,0.1491386718823416,0.31495679968303747,0.4737357366110251,0.5648071124275528,0.629361481801777
1.5272727272727271,0.0,0.0,0.0,0.14631218956672676,0.3146812244533849,0.47522029260464027,0.5683169443483057,0.6323776073764817
1.5409090909090908,0.0,0.0,0.0,0.14365343672770378,0.31429049240584106,0.4766890530643961,0.57185100170343,0.6354268289599572
1.5545454545454545,0.0,0.0,0.0,0.1409176054001838,0.3138622184504186,0.47814796324279246,0.575415743168162,0.6385093905530743
1.568181818181818,0.0,0.0,0.0,0.1379998248400431,0.3133645292370957,0.4796096825943262,0.5789858588846055,0.6416255437327472
1.5818181818181816,0.0,0.0,0.0,0.13495220613398115,0.31282975614805586,0.4810679365120831,0.5825782808926065,0.6447755478580374
1.5954545454545452,0.0,0.0,0.0,0.13183492053392487,0.3123383110550646,0.48255310357185777,0.5862005756987041,0.6479596702824855
1.609090909090909,0.0,0.0,0.0,0.12875226910540083,0.3118125345096485,0.48406895253685694,0.5898422910159269,0.6511781865729697
1.6227272727272726,0.0,0.0,0.0,0.12565769185343045,0.3112575011115749,0.48555256205086894,0.5934990161095332,0.6544313807498406
1.6363636363636362,0.0,0.0,0.0,0.12240921840679607,0.3105342514616197,0.48701619546307195,0.5971727008755934,0.6577195463563277
1.6499999999999997,0.0,0.0,0.0,0.11914573480792175,0.3097238370914537,0.4884648355258877,0.6009429122084685,0.6610429840102574
1.6636363636363634,0.0,0.0,0.0,0.11577233370189506,0.308805420306603,0.4904032372704588,0.6047328712442364,0.6644020044605399
1.677272727272727,0.0,0.0,0.0,0.11219052070422622,0.3078001817543749,0.49223459154929544,0.6085241310702125,0.6677969278732959
1.6909090909090907,0.0,0.0,0.0,0.10839152755796351,0.3070354378562171,0.49407993653294363,0.6123326439119223,0.6715457898695406
1.7045454545454544,0.0,0.0,0.0,0.10441712992678177,0.30724411700121856,0.49589383952337446,0.6161751447506878,0.6754010874732158
1.718181818181818,0.0,0.0,0.0,0.10043491703763899,0.3073416651279259,0.4976587006635326,0.6200168490146976,0.6792967644258748
1.7318181818181817,0.0,0.0,0.0,0.09649512088623667,0.30730423703441556,0.4993038772037677,0.6238663816947727,0.6832332323481392
1.7454545454545451,0.0,0.0,0.0,0.09246650122085423,0.30716618886067587,0.5008723095312858,0.6278024139918611,0.6872109151201663
1.7590909090909088,0.0,0.0,0.0,0.08826619889593215,0.30678150709522567,0.5025134526943965,0.6318239906734986,0.6912302487561353
1.7727272727272725,0.0,0.0,0.0,0.08393446974024119,0.30613952611976125,0.5040576640259502,0.6358526414718875,0.6952917124987144
1.7863636363636362,0.0,0.0,0.0,0.07944417711649633,0.30530839378285407,0.5055516176603904,0.6398549559226757,0.6993957085075441
1.7999999999999998,0.0,0.0,0.0,0.07494026196334828,0.3043398992450175,0.5069864463405511,0.6438534941828045,0.7035427400904448
1.8136363636363635,0.0,0.0,0.0,0.07049424103902538,0.3034169812235282,0.5083743804302833,0.6478619042704943,0.7077332955983081
1.827272727272727,0.0,0.0,0.0,0.0660023355373472,0.3024668279269082,0.5097286042263361,0.6518789520746422,0.7119678773934149
1.8409090909090906,0.0,0.0,0.0,0.06133990949501916,0.3012820469739024,0.5111097005577324,0.6559150225260906,0.7162470021309254
1.8545454545454543,0.0,0.0,0.0,0.056611903254880136,0.3000210534656019,0.5124378325425178,0.6599705868931093,0.7205712023054204
1.868181818181818,0.0,0.0,0.0,0.05184425758848131,0.29868638917288937,0.5137424847681041,0.6640410967671307,0.7249410253897813
1.8818181818181816,0.0,0.0,0.0,0.046976019950083,0.29714709665477046,0.5150336463389585,0.6681304711838462,0.7295025866416561
1.8954545454545453,0.0,0.0,0.0,0.04192443183014015,0.2968039587625725,0.5163158073121367,0.6722634435231074,0.7345656694408724
1.909090909090909,0.0,0.0,0.0,0.03668639388530083,0.2972926458344448,0.5176681540159551,0.676489301582851,0.7397001798293527
1.9227272727272724,0.0,0.0,0.0,0.03149965195421811,0.29759215704396424,0.5194034021680003,0.680717005890936,0.7448813958648218
