C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
149,0,0,0,0,0.7779598514367349,0.6615575871000161,0.4549565764675954,0.27745256853449346
150,0,0,0,0,0.775048755490158,0.6658700671499694,0.45891931616444137,0.2798115437256674
151,0,0,0,0,0.7718223561415711,0.6700416543826352,0.46284193433995746,0.2821659853630747
152,0,0,0,0,0.7676670341546699,0.6742062905754347,0.46668922215517955,0.2844627448575198
153,0,0,0,0,0.7627601253850997,0.6782427126422217,0.4705432149740533,0.28669533735210856
154,0,0,0,0,0.7568700591700542,0.6821145887350198,0.47428981673378556,0.2889204330373133
155,0,0,0,0,0.7502582466199431,0.6859456222519051,0.47798417660934645,0.29108256414682265
156,0,0,0,0,0.7427365967000171,0.6897549871471088,0.4816461878447336,0.29324562661142267
157,0,0,0,0,0.7345552452654093,0.6934994257892549,0.48523279117023665,0.29536679063206517
158,0,0,0,0,0.7255930267883384,0.6973337062240106,0.48876806928245,0.2974891574553786
159,0,0,0,0,0.7157865601316714,0.7010734345215363,0.4922482074570958,0.299592385160798
160,0,0,0,0,0.7056035510231927,0.7026754871931414,0.49570225278208085,0.30169345932042957
161,0,0,0,0,0.6944433370800789,0.7073845999012991,0.4990625066941283,0.30378874327067934
162,0,0,0,0,0.6823403802087917,0.7118596804295122,0.5023348422328042,0.3058869733986743
163,0,0,0,0,0.6692592847615276,0.716201691621398,0.5055821112209631,0.30799121249642203
164,0,0,0,0,0.6550441006786557,0.7205187212245425,0.5088011474656448,0.3101084893887261
165,0,0,0,0,0.6398113526880732,0.7247608203568137,0.5119886769800364,0.3122553625939248
166,0,0,0,0,0.62380192877218,0.7289364416483363,0.5152252996301953,0.3143976657918817
167,0,0,0,0,0.606709664114496,0.7330801750263961,0.5184845002362106,0.31653117086657256
168,0,0,0,0,0.5883074235092829,0.7372957185435903,0.5217530282960744,0.3186707999900223
169,0,0,0,0,0.5695678703745339,0.741287085273822,0.5250322195998322,0.3208214732441365
170,0,0,0,0,0.548632061359136,0.7451309478501698,0.5282626887115336,0.32297564353298064
171,0,0,0,0,0.5256253141153807,0.7487837050859626,0.5315270527529196,0.32513954280768953
172,0,0,0,0,0.5001717235987728,0.7523200242403302,0.5348094301026762,0.32731508027659506
173,0,0,0,0,0.4732450248266468,0.7556229447635141,0.5381116899127866,0.3294986491491029
174,0,0,0,0,0.4439957288599909,0.7589549151354733,0.5414405993014791,0.33172295182716965
175,0,0,0,0,0.41196029241603516,0.7621331939756916,0.5443686587970384,0.3340346435801099
176,0,0,0,0,0.3765060664846282,0.7651616194090992,0.5485054945210074,0.3363616782144892
177,0,0,0,0,0.3361005463252486,0.7682254745913795,0.5527406783480567,0.3386331316535393
178,0,0,0,0,0.2910744739236221,0.7711965300764181,0.5569014680083176,0.34092334485554393
179,0,0,0,0,0.23343920107694452,0.7740120873377945,0.5609487788910452,0.343207630025895
180,0,0,0,0,0.17357251693767484,0.7767631374904874,0.5648828248414438,0.34503872774140976
181,0,0,0,0,0.10446759987808607,0.7769721339345851,0.5687895481226275,0.34787531309424374
182,0,0,0,0,0.023601980088094693,0.7807411921360212,0.572652545814727,0.3506519629373165
183,0,0,0,0,0,0.7841571784295615,0.5764634860258431,0.3534004291509574
184,0,0,0,0,0,0.7875591699521325,0.580248625394508,0.3561271609142224
185,0,0,0,0,0,0.7908103962052205,0.583995466227169,0.35884906290634927
186,0,0,0,0,0,0.7938268478140957,0.5877269220446878,0.3615392926778766
187,0,0,0,0,0,0.7967797867881339,0.5913483181216963,0.36421509347898495
188,0,0,0,0,0,0.7995546352045604,0.5949948307464958,0.3668925651566758
189,0,0,0,0,0,0.8022178477714556,0.5985286285597541,0.3695889208222637
190,0,0,0,0,0,0.8046526268232448,0.6019552811642093,0.3722598070523395
191,0,0,0,0,0,0.8071898649767347,0.6053449697136335,0.3748536672028379
192,0,0,0,0,0,0.8098260454536543,0.6086682730107079,0.37744496062029687
193,0,0,0,0,0,0.8119578868527718,0.6119938851445696,0.38001906189685397
194,0,0,0,0,0,0.8138948168554213,0.6152563232457483,0.38257113421072725
195,0,0,0,0,0,0.8153540183047207,0.6185611249442795,0.3850473482039172
196,0,0,0,0,0,0.8167189860049956,0.6218252479232541,0.3875379154056616
197,0,0,0,0,0,0.8178212996530365,0.6251017195315011,0.38995145824636324
198,0,0,0,0,0,0.8187819677104364,0.6282987432206969,0.392372516216144
199,0,0,0,0,0,0.8195879748902908,0.6315076095904193,0.3947906616202493
200,0,0,0,0,0,0.8202923496166974,0.6347089260338749,0.3971940604699438
201,0,0,0,0,0,0.8159633581964743,0.6379408901688167,0.3995769631291842
202,0,0,0,0,0,0.8177654607363886,0.6395073998032847,0.40189513747350525
203,0,0,0,0,0,0.819531539923973,0.6435376502199996,0.40423038910295067
204,0,0,0,0,0,0.8207346590910647,0.6475752988669099,0.4065260278760387
205,0,0,0,0,0,0.8216876716737588,0.6514886925371014,0.40883788643735947
206,0,0,0,0,0,0.8223854009524733,0.6553733963392038,0.41114012633986646
207,0,0,0,0,0,0.8228807257619356,0.6592116058439704,0.4134351379615885
208,0,0,0,0,0,0.8231399010182321,0.662974834022046,0.41573853488515244
209,0,0,0,0,0,0.8231757556053102,0.666707576968433,0.4180335944341963
210,0,0,0,0,0,0.8232347442043129,0.6705777700951668,0.42036371651207244
211,0,0,0,0,0,0.8230343200247267,0.6744186137475419,0.42270671806433385
212,0,0,0,0,0,0.8225858073970006,0.678081836148047,0.42505362952936177
213,0,0,0,0,0,0.8218062248014874,0.6817112859839589,0.42741423323495964
214,0,0,0,0,0,0.8209198430191231,0.6852780218507771,0.42975596564212454
215,0,0,0,0,0,0.8196050926542124,0.6888258749147765,0.4321161730199133
216,0,0,0,0,0,0.8184637175031689,0.6923102006010894,0.4344824790768977
217,0,0,0,0,0,0.8165937189674642,0.6957431588670173,0.436850339633723
218,0,0,0,0,0,0.8145439715252896,0.699164190620957,0.4392366646047706
219,0,0,0,0,0,0.8119653226792185,0.7024854979020454,0.4416267527107747
220,0,0,0,0,0,0.8091319401694279,0.7057493028391142,0.44303447511480487
221,0,0,0,0,0,0.8057092929089644,0.7089349049776881,0.4460126078906994
222,0,0,0,0,0,0.802005804389249,0.7121295985332324,0.44898693176213333
223,0,0,0,0,0,0.7977390738892632,0.7152957100261881,0.4518546860658574
224,0,0,0,0,0,0.7932803487451353,0.7184965565979926,0.45476382690155326
225,0,0,0,0,0,0.7884378753942659,0.7215451482102311,0.4577178336874192
226,0,0,0,0,0,0.7833222208012758,0.7246095236574194,0.4606500557157756
227,0,0,0,0,0,0.777810644799445,0.727631547575984,0.46354440605431335
228,0,0,0,0,0,0.772247384855349,0.7306668872137517,0.46634357304426
229,0,0,0,0,0,0.7663310939582113,0.7336998490098751,0.4691645958668839
230,0,0,0,0,0,0.7598369797738075,0.7343543580141499,0.47198954392820375
231,0,0,0,0,0,0.7530899153981266,0.738132833258882,0.4747903698819821
232,0,0,0,0,0,0.7459476438840447,0.7419474762752635,0.4776050369989955
233,0,0,0,0,0,0.7383181543130597,0.7455723089338256,0.4803441798235354
234,0,0,0,0,0,0.7301860906824472,0.7491545763276105,0.4830849598020244
235,0,0,0,0,0,0.7215592021649876,0.7526264140542978,0.4858264760574344
236,0,0,0,0,0,0.7123967465367845,0.7560889204713568,0.48854618965452534
237,0,0,0,0,0,0.7029646152002312,0.7594833969759892,0.4912718682705913
238,0,0,0,0,0,0.692852529080822,0.7628384679742526,0.493932302481567
239,0,0,0,0,0,0.681999761763965,0.7661562210326067,0.49656024322109016
240,0,0,0,0,0,0.671468834296862,0.769423417593822,0.499199145637455
241,0,0,0,0,0,0.6527594224146429,0.7726302064188331,0.5017417828256973
242,0,0,0,0,0,0.6398831368942473,0.7758081657315072,0.5043174564731915
243,0,0,0,0,0,0.6260272275032398,0.7791534532032756,0.5069115476134879
244,0,0,0,0,0,0.6112350949039299,0.7824382280123241,0.5094430474562062
245,0,0,0,0,0,0.5954706983393946,0.7856764319829329,0.5119718716509176
246,0,0,0,0,0,0.5790266612733971,0.7887255367397806,0.5144485701080562
247,0,0,0,0,0,0.5618110321315617,0.7916941535893339,0.5168840476036959
248,0,0,0,0,0,0.5435494889239669,0.7945706831093614,0.5193318500588243
249,0,0,0,0,0,0.5239847998478138,0.7973087747798364,0.5217555042756834
250,0,0,0,0,0,0.5031116661974557,0.8000666650740068,0.5241636455345895
251,0,0,0,0,0,0.48049204060733697,0.802694336959285,0.5265878239080654
252,0,0,0,0,0,0.45562984944965834,0.8053346823005398,0.5289990679678569
253,0,0,0,0,0,0.42899120811009794,0.8079280307682835,0.5314039862216048
254,0,0,0,0,0,0.40054261975114475,0.810468295863417,0.5338252440981583
255,0,0,0,0,0,0.3688244637840168,0.8130220701218092,0.5362537376619193
256,0,0,0,0,0,0.332984100962355,0.8154808992459056,0.5387156122503305
257,0,0,0,0,0,0.2935970415470867,0.8179659389930916,0.5412005198657454
258,0,0,0,0,0,0.24993056109110653,0.8205578924702066,0.5436888973243442
259,0,0,0,0,0,0.2013388401234619,0.8202794017935795,0.5461539057529052
260,0,0,0,0,0,0.14834440191446788,0.8235266484936314,0.5486222841669883
261,0,0,0,0,0,0.08929036133631633,0.8264828766295972,0.5499352553157322
262,0,0,0,0,0,0.02274412885065437,0.8293614231625,0.5529119421606138
263,0,0,0,0,0,0,0.8322097313304633,0.5558772700700023
264,0,0,0,0,0,0,0.8349266776043195,0.5587349737273504
265,0,0,0,0,0,0,0.8376761449694905,0.561591783219374
266,0,0,0,0,0,0,0.8403120696432956,0.5644145832024992
267,0,0,0,0,0,0,0.8429279770941601,0.5671903576455601
268,0,0,0,0,0,0,0.8455428909944558,0.5699606503723459
269,0,0,0,0,0,0,0.8481513070862292,0.5727186483616425
270,0,0,0,0,0,0,0.850782791432873,0.5754502651824178
