J,Cp(B=10°),Cp(B=20°),Cp(B=30°),Cp(B=40°),Cp(B=50°),Cp(B=60°),Cp(B=70°),Cp(B=80°)
0.12273954668194091,0.019194406465772203,0.080235440042512,0.1786851233247716,0.3107057943125927,0.3947513887833421,0.47411283850437236,0.5591560999955208,0.6168073725232657
0.13637727409104544,0.01870299016908627,0.0801163492721558,0.17788090461752076,0.3106035733742829,0.3954413577656762,0.4741035497889308,0.5593453292494466,0.6172631345902029
0.15001500150014999,0.01818553838856023,0.07996198619528,0.17704630433129068,0.310436689975432,0.39613536318478815,0.47409346975006833,0.5595410429903064,0.617735788046364
0.16365272890925456,0.01761875914048534,0.0797759236893963,0.17670064594186485,0.31024021674615226,0.39683286125672335,0.4740826635904601,0.5597435148819861,0.6182259282341948
0.1772904563183591,0.017013137563693267,0.07955205946495054,0.176067347358738,0.3100249796114993,0.397533289313681,0.47414709903247354,0.5599570278861962,0.6187341127396903
0.19092818372746365,0.016357421629666243,0.0792785238829207,0.17540052495527028,0.3098169611704137,0.39823608640303937,0.4742399322955919,0.560200243788768,0.6192608599973709
0.2045659111365682,0.015673516763214792,0.07893956528240244,0.17467077059409206,0.3095840952870181,0.39894061882064064,0.474333829548792,0.5604565996698428,0.6198066484002044
0.21820363854567273,0.0149896526033156,0.07856621226390884,0.17388295230554818,0.3093009380567979,0.39964629352450654,0.47442878888421197,0.5607307147617261,0.6203719158721552
0.23184136595477728,0.014236471546091653,0.07815075364109401,0.17304720512277882,0.30897764415822626,0.40035248748755853,0.4745248003886442,0.5610138112173658,0.6209570598555869
0.24547909336388182,0.013432578799473243,0.07771095011400718,0.17216752938562613,0.3086114264075709,0.4010585666457746,0.474621841794086,0.5613060956052282,0.6215624376628519
0.25911682077298637,0.012606108754842225,0.07721623483852794,0.1712562744231066,0.30819860875116156,0.40176388729147494,0.47471987857961334,0.5616077518832966,0.6221883671407354
0.2727545481820909,0.011727907787737269,0.07666947532932045,0.17031959258512291,0.3077513344896337,0.402467797393485,0.4748188640709427,0.5619189415418957,0.6228351275974878
0.28639227559119546,0.010799572227785843,0.07608468612175369,0.17016209301534543,0.30757351399767635,0.4032225329171551,0.4750035185396841,0.562239803843396,0.6235029609446209
0.30003000300029997,0.009819352598671303,0.07547127899674104,0.16951506254031912,0.30727511839925004,0.40409981588902866,0.4752700422303633,0.5625704561484292,0.6241921084278824
0.31366773040940454,0.008797209055021503,0.07484413585817996,0.16885313723427334,0.3069138661013827,0.40493653017012554,0.47553930173732,0.5629317785762068,0.6249184835172482
0.3273054578185091,0.007753928948529341,0.07420836123857716,0.16818473737742035,0.30648644292568994,0.4057384180656371,0.475811168393087,0.5633403757266863,0.6256670122973582
0.34094318522761363,0.006675914127286832,0.07351629660836001,0.16748002181216576,0.30603927436292416,0.40651711601892276,0.4760855018209877,0.5637600485545502,0.6264378145210927
0.3545809126367182,0.005579396290287802,0.07274607437956153,0.16667405147906997,0.3055484707416799,0.4072561254820858,0.47636215021895867,0.5641908312431175,0.6272309775824408
0.3682186400458227,0.004432084340411982,0.07193086485691733,0.16577025651662713,0.3050229124049109,0.40796143140247193,0.47664095064164186,0.5646327381798213,0.6280465449745052
0.3818563674549273,0.0,0.0710595189164482,0.16480976117438578,0.3044440262762901,0.40863869736527125,0.47692172931543936,0.5650857647061975,0.628884573273485
0.3954940948640318,0.0,0.07014699578363326,0.16380860027546354,0.30381696246073736,0.4092890197787964,0.4773756814190091,0.5655498877567875,0.629745050027271
0.4091318222731364,0.0,0.06920989529956087,0.1641237001493266,0.30313822032490895,0.4099351970126272,0.4779760525212333,0.5660250665678707,0.6306279525480811
0.4227695496822409,0.0,0.06821139902735328,0.16360180090915266,0.3023891950444464,0.41055281128321125,0.4785653564574631,0.5665112434060326,0.6315332351645886
0.43640727709134547,0.0,0.06713562250142917,0.16307126491675616,0.30191476022834435,0.41113158852544973,0.4791402231969973,0.5670083443110613,0.6324790010512494
0.45004500450045,0.0,0.06599325869230216,0.1625195712640065,0.30143964800510775,0.4116917599518443,0.4796957065438968,0.5675162798480354,0.6334676439126419
0.46368273190955456,0.0,0.06482390061500531,0.16195512653671826,0.3009287372270224,0.41223057901939847,0.4802359698442462,0.5680684609346074,0.6344793278780475
0.4773204593186591,0.0,0.06363379328277054,0.16136276663585788,0.30033966314715504,0.4130171835316421,0.48077475768205596,0.568702752585119,0.6355139382613616
0.49095818672776365,0.0,0.062239334849793576,0.16059192993062982,0.29968700383214947,0.41378169370913626,0.48136108114068493,0.5693488530114877,0.6365713440234674
0.5045959141368682,0.0,0.060839718224959,0.15976952955070564,0.2989962678332997,0.4145180830595989,0.48222229925509824,0.57000662231906,0.6376513991080146
0.5182336415459727,0.0,0.059410246219900334,0.15894341295990883,0.298244672597601,0.41522407257242994,0.4830830080050817,0.5706759013318006,0.638753943596268
0.5318713689550773,0.0,0.057897415443869026,0.15958315819743205,0.2973573888694312,0.4159049181401859,0.4839430466188669,0.5713565197104521,0.6398788046960241
0.5455090963641818,0.0,0.05629994734884294,0.1593441404127743,0.2963719186423863,0.41654057399625166,0.48480771972786535,0.572048296639078,0.6410257980616055
0.5591468237732864,0.0,0.054627183030914114,0.1590708513996726,0.295336190204153,0.4171139031695155,0.48571900619302116,0.5727510414954913,0.642194728691888
0.5727845511823909,0.0,0.05287381067007991,0.15872132557254978,0.2941992710781151,0.4176274967841679,0.4867709888135625,0.5735292184530795,0.6433853918659316
0.5864222785914954,0.0,0.05095009662722763,0.15830903927752568,0.2933866734732234,0.41808640700693817,0.48779830335075336,0.5743269760070826,0.6445975740176247
0.6000600060005999,0.0,0.04895030745158795,0.15791869660316937,0.29272746533467203,0.4184601053520701,0.48912086872836613,0.5751262264535788,0.6458310535525249
0.6136977334097046,0.0,0.04689508703235897,0.15752893208625302,0.2920283765375327,0.418762191531361,0.49055814607262005,0.5759768162731257,0.6470856016100667
0.6273354608188091,0.0,0.044754722572173944,0.15706890062646728,0.2912715281950255,0.4190940437092609,0.4919400466994028,0.5769297890182609,0.64836129381832
0.6409731882279136,0.0,0.04257698683908396,0.1565621071666988,0.2904940127674251,0.41935765331229186,0.49328876959509277,0.5778777106444719,0.6497347529973649
0.6546109156370182,0.0,0.04035514609585556,0.15602932377335893,0.2897105621707556,0.4195921151658066,0.4946102391931356,0.5788219627227927,0.6511298005741442
