J,Cp(B=10°),Cp(B=20°),Cp(B=30°),Cp(B=40°),Cp(B=50°),Cp(B=60°),Cp(B=70°),Cp(B=80°)
0.11740304465229133,0.0,0.07646769397668833,0.19674376538635743,0.39510082027914395,0.5597789366057194,0.6584821630649756,0.8017017422937368,0.9114976935086981
0.13044782739143482,0.0,0.07678784894706356,0.19629730010462376,0.39427127835318404,0.5604909189237477,0.6581889665575469,0.8017499127657276,0.9119860603473634
0.1434926101305783,0.0,0.07705504803027498,0.1958070059678202,0.3933971746439784,0.5612068074092152,0.6579178422061945,0.8018599108970544,0.9125024545393132
0.15653739286972176,0.0,0.07725564986314079,0.19524249550696673,0.392542437164028,0.5619262243859204,0.6576544939292894,0.8019873057993189,0.9130473488330162
0.16958217560886527,0.0,0.07736912034452456,0.19457986853666867,0.39164031333097443,0.5626530210179626,0.6577122053616714,0.8021322932047624,0.9136211991613858
0.18262695834800874,0.0,0.07738805612379665,0.19378702828568362,0.3906850403062939,0.563390213143986,0.6578549114583092,0.8022950625286441,0.914224443717899
0.1956717410871522,0.0,0.07730290833150621,0.19286985357778227,0.3898493900412019,0.5641304004512409,0.6580932698605126,0.8024757910218026,0.9148575021637753
0.20871652382629569,0.0,0.07711872359395203,0.1918651687105132,0.3889165911310933,0.5648731532495737,0.6586525861202221,0.8026746512438084,0.9155207749635862
0.2217613065654392,0.0,0.07683968120560614,0.19391823768724753,0.38791779078564886,0.5656180195297034,0.6594977427089957,0.8028918056019534,0.9162146428461174
0.23480608930458266,0.0,0.07646558330251818,0.1937425963792958,0.386870503312371,0.5663645256121297,0.6606400563444467,0.8031274071904977,0.9169394663867777
0.24785087204372613,0.0,0.07601984206832822,0.1936218777000773,0.3858109492405319,0.567112176804665,0.6618116176443616,0.8033815994406482,0.9176955857073151
0.26089565478286963,0.0,0.07550290980817674,0.19362556788643318,0.3846775242924451,0.567860458057545,0.663018388217073,0.8036545157982448,0.9184833202880958
0.2739404375220131,0.0,0.07491236764152467,0.1937243184846737,0.38349313956862785,0.5686088346195965,0.6642625068360024,0.8039462794328739,0.9193029688876481
0.2869852202611566,0.0,0.07425635253392385,0.19384372140706568,0.38225694934688015,0.5694850977539853,0.6655367699860254,0.8042570029818126,0.9201548095636869
0.3000300030003001,0.0,0.07352468081437087,0.19400592848673517,0.3809778503092037,0.5704323373728953,0.6668411010774312,0.8045867883317027,0.9210390997893533
0.31307478573944353,0.0,0.07271673506562004,0.19423124472921996,0.3796686813071099,0.571368163632337,0.6681753640643815,0.8049357264402744,0.9219560766579974
0.32611956847858703,0.0,0.07182274401533364,0.19452897318073065,0.3782442079188961,0.5722722032391355,0.6695394748832002,0.805303897199765,0.9229059571694892
0.33916435121773053,0.0,0.07081887694793021,0.1948684549702756,0.3767033325160754,0.5731551888911484,0.6709333325291179,0.8056913693430182,0.9238889385908083
0.352209133956874,0.0,0.06963337477888863,0.19522308249443918,0.3751060430822291,0.574011208900186,0.6723567278728108,0.806098200392593,0.9249051988835146
0.3652539166960175,0.0,0.06828224200937331,0.19556560185934946,0.37343509041212236,0.5748732915821589,0.6738095292700522,0.8065244366525932,0.9259548971906596
0.3782986994351609,0.0,0.06683914425666852,0.19586914197416339,0.3716990966141224,0.5757328856584524,0.675291567561743,0.8069805522187672,0.9270381743757601
0.3913434821743044,0.0,0.06527434831002603,0.19616990935374015,0.3699107490803722,0.5765663569118074,0.6775070180332348,0.8074780361915539,0.9281551536066132
0.4043882649134479,0.0,0.06361423306493987,0.19645537667560944,0.36803712023049556,0.5773820942695939,0.6798731642820866,0.8080051840386236,0.9293059409769613
0.41743304765259137,0.0,0.061875724534600496,0.1966840595340575,0.3660998162669112,0.5782051143825984,0.6822687488167968,0.8086227728395803,0.9304906261593344
0.4304778303917349,0.0,0.06002238438463927,0.19684095741999577,0.3649406951432769,0.5790142965886387,0.6846936239346268,0.809316556750278,0.9317092830827692
0.4435226131308784,0.0,0.058046669567897925,0.19693705516921856,0.3633363331995081,0.5798035449763742,0.6871476320867528,0.8100344848023602,0.9329619706295055
0.4565673958700218,0.0,0.055995381760127895,0.19696645861664772,0.361635748800543,0.580667958147047,0.6896306063460601,0.8107765861423563,0.9342487333452294
0.4696121786091653,0.0,0.0538743534732574,0.19691888189412235,0.359832738063739,0.5815205105989986,0.6921423707063029,0.8115428777140606,0.93556960215788
0.4826569613483088,0.0,0.051700946451031966,0.19679360112408897,0.3590161900406928,0.582333092711887,0.69468274107052,0.8123801941838977,0.9369245951005172
0.49570174408745227,0.0,0.04943453480670123,0.19655484327197476,0.35775882475810367,0.5830972116244805,0.6972515254481876,0.8132509025078161,0.9383137163287464
0.5087465268265957,0.0,0.047075891633015565,0.19618418333282991,0.3563917113199475,0.5838401092184613,0.6998485247464825,0.8141475645643425,0.9397369609532744
0.5217913095657393,0.0,0.044732172863012086,0.19574757533350662,0.35656246144230225,0.5845347206324065,0.7024735335865417,0.8150701820676296,0.9411943134931997
0.5348360923048827,0.0,0.042294598208717164,0.19526837682309772,0.35734002859666125,0.5851772478019743,0.7051263393932937,0.8160187455304059,0.9426981052277883
0.5478808750440262,0.0,0.0397949809435004,0.19470371446713303,0.35773369106395914,0.5857851628936063,0.7078067239731661,0.8169932350335843,0.9442628942839145
0.5609256577831697,0.0,0.03722447960087085,0.1940372287804832,0.36157068293784983,0.5864775880064,0.7105144963789309,0.817993620645445,0.9459342382650923
0.5739704405223132,0.0,0.03460582961759936,0.19327581702924046,0.36333258455817324,0.5871847274597547,0.7132493655101982,0.8190198629288986,0.9476429673886764
0.5870152232614566,0.0,0.0318949484234746,0.192414521544683,0.3648555044235984,0.5881689924874279,0.7160111287302069,0.8200719134009121,0.9493890608696892
0.6000600060006002,0.0,0.02907832257789968,0.19148008060110353,0.36614540725759337,0.5892401083973481,0.7187995490627893,0.8211497150076866,0.9511724899784344
0.6131047887397436,0.0,0.026201507025677043,0.19045733155883304,0.3673401215496938,0.5902700104223051,0.7216143858814092,0.8222532026015344,0.9529932186993918
0.6261495714788871,0.0,0.023257157430226466,0.1892835248752713,0.368345234308514,0.5912109567260141,0.7244553953200354,0.8233823035376487,0.9548512043698233
0.6391943542180306,0.0,0.020196094693864027,0.18798506851464736,0.36935417054999325,0.592046583636354,0.7273223306764941,0.8245369379489738,0.9567463982980078
