J,Ct(B=10°),Ct(B=20°),Ct(B=30°),Ct(B=40°),Ct(B=50°),Ct(B=60°),Ct(B=70°),Ct(B=80°)
0.07826869643486088,0.0,0.22348728191863693,0.3479242304855389,0.30762714924123763,0.24976427831859305,0.20410293134651697,0.17523939601885166,0.1248970885977567
0.09131347917400437,0.0,0.22013961444151797,0.346882593023297,0.30845500567821293,0.25053737105911505,0.2038766115886176,0.17514556488507907,0.12499405131463855
0.10435826191314784,0.0,0.21668750432477468,0.3458068710489054,0.30942353502464737,0.2513371869405272,0.2036511089674227,0.17505061032241803,0.12509154855787794
0.11740304465229133,0.0,0.21315302436442785,0.344594285975689,0.3105979541019697,0.2521642838135158,0.20343755949383735,0.1749544972265331,0.12518948512914746
0.13044782739143482,0.0,0.20956896598648406,0.34329705322966747,0.3117399233712272,0.25301928215054803,0.20324065980796915,0.17486364833364357,0.12528776923701232
0.1434926101305783,0.0,0.20592884510095946,0.3419614936398006,0.3128240924726709,0.2539027971106187,0.2030562840417368,0.17479807284668775,0.12538631292122546
0.15653739286972176,0.0,0.20220925884276605,0.3405404325746766,0.313888053555795,0.25481545443527404,0.20287589105914833,0.17473296319413298,0.12548503236705952
0.16958217560886527,0.0,0.19838753344664564,0.33900568734941205,0.31497035016097663,0.2557648923365306,0.20279838119794677,0.1746683580567051,0.12558384811763204
0.18262695834800874,0.0,0.19444905822833924,0.3373185408374883,0.3159751151903253,0.256759007589203,0.2027508578695401,0.1746042997764533,0.12568268519496126
0.1956717410871522,0.0,0.19038906160057018,0.3354985335714131,0.3170265513965436,0.2577876490619804,0.20273803563453946,0.1745408428925627,0.1257814731422348
0.20871652382629569,0.0,0.18623886502247386,0.3336011683610695,0.3180599455716582,0.2588514700724155,0.2028402688553727,0.17447804002626136,0.12588014600058803
0.2217613065654392,0.0,0.18198238522606688,0.3325731258857983,0.3189936968400587,0.2599511441380568,0.20305357133512436,0.1744159507600932,0.12597864223368366
0.23480608930458266,0.0,0.17767640837524662,0.332134006270203,0.31989487896394125,0.26108736470234367,0.2033824498890447,0.17435463879943996,0.12607690461275034
0.24785087204372613,0.0,0.17334652781936308,0.3313633557286241,0.3208675143029776,0.26226084474231226,0.2037312545121885,0.17429417152443547,0.12617488007362349
0.26089565478286963,0.0,0.168937549508526,0.3302627268154965,0.32174463234543116,0.26347231628306256,0.20410644204145342,0.17423461955764435,0.12627251955592672
