C,W(B=10°),W(B=20°),W(B=30°),W(B=40°),W(B=50°),W(B=60°),W(B=70°),W(B=80°)
123,0,0,0,282942.91164855356,889535.8581889216,1423670.8046416012,1774109.3296185704,1964039.1970259363
124,0,0,0,268882.08012269455,890004.038231692,1426750.9282490225,1783096.1012877063,1973208.8068001014
125,0,0,0,254147.99736962037,888479.2972445032,1429629.4819657532,1791947.2119095395,1982540.5395240379
126,0,0,0,238760.3852507287,885742.3190328949,1432316.8953948102,1800730.5979532888,1991870.884993367
127,0,0,0,223552.64130227795,882554.6500909773,1435069.0479239838,1809498.1438930763,2001146.0474117275
128,0,0,0,208378.8417340604,878919.0498152577,1437450.8767801481,1818139.770275694,2010415.3761904794
129,0,0,0,192650.68674953745,874569.6627973302,1439240.5883976724,1826711.0164236003,2019694.2476711003
130,0,0,0,176479.90625740288,869845.2572376716,1440535.8997284365,1835147.789034002,2028983.278060799
131,0,0,0,0.0,864455.3614032759,1441484.250668254,1843419.251427328,2038297.5160467105
132,0,0,0,0,858736.3120170793,1442235.6438795715,1851508.2852553942,2047639.6773192429
133,0,0,0,0,853622.4366273491,1442653.2491532704,1859435.370670595,2056998.1057613862
134,0,0,0,0,847913.5749810974,1442747.5200187596,1867254.7257013961,2066390.3241579232
135,0,0,0,0,841325.2487461666,1442505.868932581,1874983.6712437687,2075871.5198813563
136,0,0,0,0,834334.5435027902,1441966.5575740607,1882637.6271104524,2085377.773825085
137,0,0,0,0,827017.8505431485,1441287.3419925843,1890259.9570151684,2095981.7267240395
138,0,0,0,0,818914.2919066038,1440395.9326297478,1897771.3333238133,2106902.2442360385
139,0,0,0,0,816996.5261423052,1439327.9322058752,1905136.4769291112,2117847.9794101096
140,0,0,0,0,813817.3875069954,1441289.5149329319,1912428.103317299,2130003.723546239
141,0,0,0,0,810512.24110548,1443791.2599023844,1919626.1813074006,2142308.929260272
142,0,0,0,0,806779.4002599553,1445830.010639392,1926753.240100425,2154558.1036844514
143,0,0,0,0,802252.7738231518,1447647.816621559,1933809.119227695,2166833.9901198815
144,0,0,0,0,797253.9986146073,1449820.2880110831,1941198.6807313852,2179091.645469123
145,0,0,0,0,791533.3948554556,1451490.0593660972,1948381.2166015315,2191268.3556968207
146,0,0,0,0,785490.1664562207,1452610.1511447646,1955393.1825956265,2203455.5208739494
147,0,0,0,0,779358.2886045151,1453332.9635845232,1964740.5676614286,2215643.860825695
148,0,0,0,0,772791.5718192727,1453847.540325364,1974315.4267801547,2227798.716560375
149,0,0,0,0,765617.559320569,1454193.4974596815,1983647.286704279,2239972.2715190398
150,0,0,0,0,758370.4455027427,1454124.3009851798,1992795.537307433,2252183.0201846864
151,0,0,0,0,751377.2098163805,1453689.8099634578,2001789.915015546,2264417.100936469
152,0,0,0,0,743398.3679719521,1453188.054203857,2010470.2317675762,2277661.1483545857
153,0,0,0,0,734657.0834957889,1452343.787956006,2019111.8203572966,2291570.7704768484
154,0,0,0,0,724743.0422273667,1451000.0398040635,2027388.9626892393,2305485.3962756265
155,0,0,0,0,713820.017514185,1449408.2197171985,2035499.3048888755,2319292.927910324
156,0,0,0,0,702189.1117202247,1447603.4839672463,2043539.6872980928,2333110.863865127
157,0,0,0,0,690169.4118531526,1445417.3554308503,2051396.0732630608,2346844.0702250954
158,0,0,0,0,677701.9728901668,1443216.1053808618,2059101.1972159015,2360581.5518728807
159,0,0,0,0,664765.9122582579,1440371.5944809616,2066698.4985394361,2374273.654418762
160,0,0,0,0,652314.0647219451,1439960.664202914,2074186.598455118,2387957.5003619427
161,0,0,0,0,639249.3916300037,1441163.937911998,2081345.9501301781,2401620.3788937763
162,0,0,0,0,625367.1684053069,1441654.3879034522,2088176.727208652,2415286.233186486
163,0,0,0,0,611063.2676034321,1441637.4411669644,2094800.261412949,2428960.455233046
164,0,0,0,0,596577.9216152761,1441305.5783235962,2101222.9101776495,2442646.674263233
165,0,0,0,0,582026.3345704537,1440692.00042054,2107438.0013180934,2456385.9327233676
166,0,0,0,0,567792.8037874087,1439749.1977361722,2113660.3406275045,2470080.09266774
167,0,0,0,0,553459.8626355975,1438625.4098729526,2119849.6060714237,2483728.625445704
168,0,0,0,0,539065.1283430718,1437709.3444707787,2125922.055992448,2497373.1803592453
169,0,0,0,0,525265.7731230148,1436032.8516202432,2131881.97965879,2511026.500478396
170,0,0,0,0,510672.4041921585,1434118.2547677997,2137467.42204036,2524671.1572001865
171,0,0,0,0,495686.7063301425,1431733.5758497252,2143022.596212562,2538319.6035828753
172,0,0,0,0,480190.48708422267,1429280.388990467,2148473.329963859,2551977.9883192186
173,0,0,0,0,465039.4229236661,1426349.8511272059,2153832.7113330513,2565633.91796866
174,0,0,0,0,449661.24554989877,1423200.3563366833,2159136.9474392356,2579381.5442256997
175,0,0,0,0,434160.36205898965,1419675.0070381148,2169066.308812836,2593353.255544992
176,0,0,0,0,418231.8191522847,1415655.0252592496,2177994.114327325,2607348.108178218
177,0,0,0,0,401366.15909723414,1411601.1034328898,2187243.0262678033,2621152.999052181
178,0,0,0,0,384159.0619482262,1407105.0412007566,2196215.2012607562,2634988.5142485444
179,0,0,0,0,367164.1808182842,1401934.9678066473,2204717.4530818816,2648779.2853092747
180,0,0,0,0,347897.95547447714,1396263.9994686795,2212800.4462683457,2664227.3203279804
181,0,0,0,0,328003.24243591115,1398567.732187663,2220721.5929476414,2680198.842522737
182,0,0,0,0,307222.5229529315,1398886.872395232,2228437.201050239,2696034.7912803995
183,0,0,0,0,0.0,1398252.4787643652,2235962.0364101683,2711813.0223207227
184,0,0,0,0,0,1397416.603708159,2243336.9451441607,2727544.2272280804
185,0,0,0,0,0,1395901.1205185058,2250647.4217889826,2743272.894316061
186,0,0,0,0,0,1393537.4255449483,2257843.204940045,2758917.4071056265
187,0,0,0,0,0,1390929.0888008792,2264799.7820787113,2774526.434735948
188,0,0,0,0,0,1387712.1090715963,2271797.1001401492,2790154.0834358726
189,0,0,0,0,0,1383920.6233360753,2278437.0237430227,2805846.923370272
190,0,0,0,0,0,1379348.5841296786,2284644.09149151,2821469.019409796
191,0,0,0,0,0,1375160.77158789,2290646.4304246316,2836866.560879923
192,0,0,0,0,0,1371133.642507646,2296309.206369671,2852273.9920206736
193,0,0,0,0,0,1365922.3407719838,2301893.248097163,2867674.127488429
194,0,0,0,0,0,1360261.7097748711,2307165.9047862617,2882971.6758895577
195,0,0,0,0,0,1353532.7784523016,2312433.734849698,2898126.5784771354
196,0,0,0,0,0,1346543.2468726952,2317263.5936288945,2913310.9748494015
197,0,0,0,0,0,1339141.1166992793,2321993.8182988977,2928319.4321099296
198,0,0,0,0,0,1331378.6531657733,2326179.12411056,2943339.8690403425
199,0,0,0,0,0,1322999.8655700856,2330124.0406075525,2958360.6015571123
200,0,0,0,0,0,1314270.0316735217,2333782.083129204,2973334.0506318165
201,0,0,0,0,0,1310437.0832844554,2337330.244278661,2988225.0854691355
202,0,0,0,0,0,1309438.148326615,2342914.920131972,3002901.338985141
203,0,0,0,0,0,1308527.849579571,2350967.9198561814,3017605.9405756905
204,0,0,0,0,0,1306263.1601946668,2358919.058250824,3032157.4648843533
205,0,0,0,0,0,1303631.908239719,2366435.611713863,3046743.6283889143
206,0,0,0,0,0,1300235.174326351,2373766.213478819,3061259.2053050287
207,0,0,0,0,0,1296186.269861521,2380863.9794380427,3075712.203236329
208,0,0,0,0,0,1291356.549453394,2387505.8975368487,3090152.9986533937
209,0,0,0,0,0,1286349.9115575873,2393936.6418115487,3104520.2713467996
210,0,0,0,0,0,1281449.0228703453,2400860.505097674,3118967.8231648775
211,0,0,0,0,0,1276074.2450340576,2407582.5634533577,3133399.279804704
212,0,0,0,0,0,1270043.72178984,2413475.889219474,3147786.318496103
213,0,0,0,0,0,1263778.551069409,2419237.4602183774,3162172.7860897486
214,0,0,0,0,0,1257278.406115163,2424706.2208466167,3176376.5666179606
215,0,0,0,0,0,1250589.033247235,2430123.4646852277,3190599.9942860957
216,0,0,0,0,0,1244536.4401675672,2435384.1171595147,3204792.2121791
217,0,0,0,0,0,1237250.6262417643,2440497.342619029,3218933.463859461
218,0,0,0,0,0,1229523.953218554,2445517.6698310026,3233090.591679819
219,0,0,0,0,0,1220873.983516287,2450145.9201837736,3247192.752078736
220,0,0,0,0,0,1211467.6324497543,2454433.330708598,3263118.1306958334
221,0,0,0,0,0,1200689.6811061294,2458425.4500958086,3280447.8937112424
222,0,0,0,0,0,1189224.6496010576,2462317.481687363,3297743.67954243
223,0,0,0,0,0,1176276.118888873,2465969.9582002964,3314700.9358287267
224,0,0,0,0,0,1163224.079745907,2469661.688620267,3331819.1662628194
225,0,0,0,0,0,1149518.7976000968,2472536.053088206,3349132.7250675126
226,0,0,0,0,0,1135434.2658524383,2475279.818472807,3366378.511352633
227,0,0,0,0,0,1120642.3864308977,2477627.458345509,3383447.840923406
228,0,0,0,0,0,1106278.1840488135,2479822.4060642174,3400135.4946276667
229,0,0,0,0,0,1091451.3605095912,2481812.972363742,3416898.0929023484
230,0,0,0,0,0,1075815.8279174203,2487317.4641024563,3433675.007536379
231,0,0,0,0,0,1059903.9124019102,2495415.580354642,3450354.1427764455
232,0,0,0,0,0,1043236.1105178499,2503582.922951081,3467067.852999599
233,0,0,0,0,0,1026090.3785700897,2510915.235433917,3483546.853712383
234,0,0,0,0,0,1008413.1518951585,2517600.309669971,3500024.255218382
235,0,0,0,0,0,990392.1403050655,2523739.4831987983,3516531.4205880533
236,0,0,0,0,0,972269.8289181476,2529639.938413018,3533016.1684674164
237,0,0,0,0,0,954323.033798964,2535130.386089399,3549502.438725916
238,0,0,0,0,0,935810.9107402193,2540277.5684863077,3565818.870013026
239,0,0,0,0,0,917105.1945959856,2545094.599750204,3582032.868320994
240,0,0,0,0,0,899694.9963133617,2549402.4008837156,3598258.5653660097
241,0,0,0,0,0,882037.103903309,2553011.6687903195,3614191.400989933
242,0,0,0,0,0,862284.2067682215,2556562.0957342405,3630234.2453306615
243,0,0,0,0,0,842098.8239113394,2560694.977280075,3646333.65746731
244,0,0,0,0,0,821741.4477496713,2564601.5015464253,3662204.4915752914
245,0,0,0,0,0,801057.9656200841,2568058.740731956,3678028.767734485
246,0,0,0,0,0,780526.6111154571,2570636.0933112754,3693590.2074750187
247,0,0,0,0,0,760328.8059687957,2572846.126171596,3708942.4090697025
248,0,0,0,0,0,740092.538929722,2574479.093817985,3724293.4961654996
249,0,0,0,0,0,719664.4603886859,2575576.7915769247,3739484.4339213516
250,0,0,0,0,0,699293.2756707538,2576559.6869353717,3754551.5246794107
251,0,0,0,0,0,678556.972894572,2576898.81748663,3769636.0541269677
252,0,0,0,0,0,657021.3214651187,2577218.727656305,3784592.5771717923
253,0,0,0,0,0,635387.5575354205,2577185.327334854,3799451.857308254
254,0,0,0,0,0,613721.7876647161,2576707.680566781,3814326.2696625586
255,0,0,0,0,0,591070.9144152432,2576063.0723753255,3829167.0880069947
256,0,0,0,0,0,567606.9389016429,2574674.320703737,3844090.1960253166
257,0,0,0,0,0,543896.6830177759,2573163.0474101957,3859052.608017405
258,0,0,0,0,0,519852.5614944354,2571897.514232923,3873935.3282132945
259,0,0,0,0,0,495467.1367572776,2581894.517493138,3888615.15316793
260,0,0,0,0,0,471256.2946686918,2588353.8033698234,3903246.70138898
261,0,0,0,0,0,446982.1547948798,2593298.541798437,3923320.340039571
262,0,0,0,0,0,422529.19101532403,2597880.4494339107,3942017.6453649267
263,0,0,0,0,0,0.0,2602106.3072451563,3960662.708129758
264,0,0,0,0,0,0,2605549.072648429,3978833.822930222
265,0,0,0,0,0,0,2609208.6029290287,3996944.9144993387
266,0,0,0,0,0,0,2611745.624223017,4014779.1220044154
267,0,0,0,0,0,0,2614018.108678299,4032388.6457598433
268,0,0,0,0,0,0,2616031.673328493,4049902.192345807
269,0,0,0,0,0,0,2617888.009930947,4067331.928991099
270,0,0,0,0,0,0,2619726.029535573,4084574.1551223085
271,0,0,0,0,0,0,2621234.347344864,4101682.569359049
272,0,0,0,0,0,0,2622280.922998966,4118696.73842651
273,0,0,0,0,0,0,2623268.2413794575,4135579.515626123
274,0,0,0,0,0,0,2623862.247589883,4152680.3218567716
275,0,0,0,0,0,0,2624525.7214601943,4170139.8838233813
276,0,0,0,0,0,0,2625411.4649911514,4187429.8374154638
277,0,0,0,0,0,0,2626731.9385709274,4204746.244546826
278,0,0,0,0,0,0,2627981.787094778,4221528.83260311
279,0,0,0,0,0,0,2627927.9599386854,4238184.112845568
280,0,0,0,0,0,0,2627463.7582862847,4254853.291928045
281,0,0,0,0,0,0,2626996.0742506045,4271432.473950798
282,0,0,0,0,0,0,2625547.131501136,4287502.90595908
283,0,0,0,0,0,0,2623890.3224476883,4303596.430996721
284,0,0,0,0,0,0,2621721.80041292,4319710.101783294
285,0,0,0,0,0,0,2618796.0251160003,4335421.042507061
286,0,0,0,0,0,0,2615192.0600091433,4351099.647390677
287,0,0,0,0,0,0,2620110.6869926653,4366793.151689206
288,0,0,0,0,0,0,2625160.683845011,4382265.191862841
289,0,0,0,0,0,0,2629618.149554714,4397519.058123897
290,0,0,0,0,0,0,2632366.7072755857,4412784.906644505
291,0,0,0,0,0,0,2634719.3812385346,4427906.614912895
