Alpha,Cl,Cd
-8.75,-0.7980499999999999,0.0575075
-8.65,-0.79397,0.056330500000000006
-8.55,-0.78989,0.05515350000000001
-8.450000000000001,-0.788135,0.05379100000000002
-8.350000000000001,-0.788705,0.052243000000000026
-8.250000000000002,-0.789275,0.050695000000000025
-8.150000000000002,-0.7873950000000001,0.049323000000000033
-8.050000000000002,-0.785515,0.04795100000000004
-7.950000000000003,-0.78324,0.04667250000000003
-7.850000000000003,-0.7805700000000001,0.04548750000000004
-7.7500000000000036,-0.7779000000000001,0.04430250000000004
-7.650000000000004,-0.7736100000000001,0.043172500000000044
-7.550000000000004,-0.7693200000000001,0.04204250000000005
-7.450000000000005,-0.7650000000000001,0.04094450000000005
-7.350000000000005,-0.7606500000000003,0.03987850000000006
-7.250000000000005,-0.7563000000000002,0.03881250000000006
-7.150000000000006,-0.7506400000000003,0.03789150000000006
-7.050000000000006,-0.7449800000000003,0.03697050000000006
-6.950000000000006,-0.7383550000000005,0.03618950000000004
-6.850000000000007,-0.7307650000000006,0.035548500000000045
-6.750000000000007,-0.7231750000000005,0.03490750000000005
-6.6500000000000075,-0.7166250000000005,0.034177500000000055
-6.550000000000008,-0.7100750000000005,0.03344750000000006
-6.450000000000008,-0.7031950000000006,0.03277250000000005
-6.3500000000000085,-0.6959850000000006,0.032152500000000056
-6.250000000000009,-0.6887750000000007,0.03153250000000006
-6.150000000000009,-0.6818550000000007,0.030945500000000056
-6.05000000000001,-0.6749350000000006,0.03035850000000006
-5.95000000000001,-0.6677650000000007,0.02983550000000005
-5.85000000000001,-0.6603450000000007,0.02937650000000005
-5.750000000000011,-0.6529250000000008,0.028917500000000047
-5.650000000000011,-0.6457850000000008,0.02846850000000005
-5.550000000000011,-0.6386450000000009,0.02801950000000005
-5.450000000000012,-0.6314850000000009,0.027604000000000045
-5.350000000000012,-0.6243050000000009,0.027222000000000045
-5.250000000000012,-0.6171250000000009,0.026840000000000048
-5.150000000000013,-0.6099850000000009,0.02652600000000004
-5.050000000000013,-0.602845000000001,0.02621200000000004
-4.9500000000000135,-0.595400000000001,0.025934000000000033
-4.850000000000014,-0.587650000000001,0.025692000000000034
-4.750000000000014,-0.5799000000000011,0.025450000000000035
-4.650000000000015,-0.572300000000001,0.02523500000000003
-4.550000000000015,-0.5647000000000011,0.025020000000000032
-4.450000000000015,-0.5570550000000012,0.024831500000000024
-4.350000000000016,-0.5493650000000012,0.024669500000000025
-4.250000000000016,-0.5416750000000012,0.024507500000000026
-4.150000000000016,-0.5337150000000013,0.02439050000000002
-4.050000000000017,-0.5257550000000013,0.024273500000000017
-3.9500000000000166,-0.5176850000000014,0.024175500000000013
-3.8500000000000165,-0.5095050000000014,0.024096500000000014
-3.7500000000000164,-0.5013250000000014,0.024017500000000015
-3.6500000000000163,-0.4933850000000013,0.023952500000000012
-3.5500000000000163,-0.4854450000000013,0.023887500000000013
-3.450000000000016,-0.4769250000000015,0.0238595
-3.350000000000016,-0.4678250000000015,0.023868499999999997
-3.250000000000016,-0.45872500000000144,0.0238775
-3.150000000000016,-0.4477950000000017,0.02394649999999999
-3.050000000000016,-0.4368650000000017,0.024015499999999988
-2.9500000000000157,-0.4243550000000022,0.024106999999999983
-2.8500000000000156,-0.41026500000000216,0.024220999999999986
-2.7500000000000155,-0.39617500000000216,0.02433499999999998
-2.6500000000000155,-0.37682500000000296,0.02447799999999998
-2.5500000000000154,-0.35747500000000293,0.024620999999999976
-2.4500000000000153,-0.3348750000000039,0.024742999999999984
-2.350000000000015,-0.3090250000000039,0.024843999999999984
-2.250000000000015,-0.2831750000000039,0.024944999999999985
-2.150000000000015,-0.2557850000000041,0.024899000000000008
-2.050000000000015,-0.2283950000000041,0.024853000000000007
-1.9500000000000148,-0.2023000000000037,0.024744500000000027
-1.8500000000000147,-0.17750000000000368,0.024573500000000026
-1.7500000000000147,-0.15270000000000367,0.02440250000000003
-1.6500000000000146,-0.12708000000000375,0.02413650000000004
-1.5500000000000145,-0.10146000000000373,0.02387050000000004
-1.4500000000000144,-0.07469000000000404,0.023689500000000016
-1.3500000000000143,-0.046770000000004024,0.023593500000000014
-1.2500000000000142,-0.018850000000003996,0.023497500000000015
-1.1500000000000141,-0.020339999999999813,0.023261500000000032
-1.050000000000014,-0.02182999999999982,0.023025500000000032
-0.950000000000014,-0.0208600000000005,0.02287450000000001
-0.8500000000000141,-0.017430000000000508,0.02280850000000001
-0.7500000000000141,-0.014000000000000509,0.02274250000000001
-0.6500000000000141,-0.010510000000000509,0.022745500000000002
-0.5500000000000141,-0.007020000000000512,0.0227485
-0.45000000000001417,-0.004355000000000272,0.022767
-0.3500000000000142,-0.002515000000000267,0.022800999999999995
-0.2500000000000142,-0.0006750000000002657,0.022834999999999998
-0.1500000000000142,-0.00015500000000007522,0.02289799999999999
-0.0500000000000142,0.0003649999999999257,0.022960999999999992
0.049999999999985806,0.00076999999999996,0.023036999999999988
0.1499999999999858,0.0010599999999999603,0.02312599999999999
0.24999999999998582,0.0013499999999999658,0.02321499999999999
0.3499999999999858,0.0022899999999998755,0.023334999999999984
0.44999999999998586,0.003229999999999879,0.023454999999999986
0.5499999999999858,0.004804999999999702,0.023592499999999978
0.6499999999999858,0.007014999999999702,0.02374749999999998
0.7499999999999858,0.009224999999999702,0.02390249999999998
0.8499999999999858,0.012594999999999548,0.024090499999999973
0.9499999999999857,0.015964999999999535,0.024278499999999974
1.0499999999999858,0.02003499999999934,0.02448099999999997
1.149999999999986,0.02480499999999935,0.024697999999999973
1.249999999999986,0.029574999999999362,0.024914999999999972
1.349999999999986,0.048604999999997386,0.025244999999999955
1.4499999999999862,0.06763499999999739,0.025574999999999955
1.5499999999999863,0.09068499999999631,0.02591399999999995
1.6499999999999864,0.11775499999999633,0.026261999999999952
1.7499999999999865,0.14482499999999637,0.026609999999999953
1.8499999999999865,0.17129499999999645,0.026846999999999968
1.9499999999999866,0.19776499999999647,0.02708399999999997
2.0499999999999865,0.22537499999999613,0.027255499999999988
2.1499999999999866,0.25412499999999616,0.027361499999999987
2.2499999999999867,0.28287499999999616,0.02746749999999999
2.3499999999999868,0.31014499999999634,0.02740850000000001
2.449999999999987,0.3374149999999964,0.02734950000000001
2.549999999999987,0.3618299999999972,0.02725800000000002
2.649999999999987,0.3833899999999972,0.02713400000000002
2.749999999999987,0.4049499999999972,0.027010000000000017
2.849999999999987,0.42137999999999787,0.026886000000000018
2.9499999999999873,0.43780999999999787,0.026762000000000015
3.0499999999999874,0.4515649999999986,0.026683500000000006
3.1499999999999875,0.4626449999999986,0.026650500000000008
3.2499999999999876,0.4737249999999986,0.026617500000000006
3.3499999999999877,0.4831949999999988,0.0266305
3.4499999999999877,0.49266499999999885,0.0266435
3.549999999999988,0.501679999999999,0.026684499999999996
3.649999999999988,0.5102399999999989,0.026753499999999993
3.749999999999988,0.5187999999999989,0.026822499999999996
3.849999999999988,0.5282999999999989,0.026854499999999996
3.949999999999988,0.5377999999999988,0.026886499999999997
4.049999999999988,0.5484349999999987,0.02687150000000001
4.149999999999988,0.5602049999999986,0.026809500000000007
4.249999999999988,0.5719749999999986,0.02674750000000001
4.349999999999987,0.579704999999999,0.026892499999999982
4.449999999999987,0.5874349999999989,0.027037499999999985
4.5499999999999865,0.595194999999999,0.02719749999999998
4.649999999999986,0.602984999999999,0.027372499999999977
4.749999999999986,0.610774999999999,0.027547499999999975
4.849999999999985,0.6190149999999988,0.027727499999999974
4.949999999999985,0.6272549999999987,0.027907499999999974
5.049999999999985,0.6353449999999987,0.028110999999999966
5.149999999999984,0.6432849999999988,0.028337999999999967
5.249999999999984,0.6512249999999987,0.028564999999999965
5.349999999999984,0.6595349999999987,0.02881199999999996
5.449999999999983,0.6678449999999986,0.02905899999999996
5.549999999999983,0.6763399999999985,0.029311999999999956
5.649999999999983,0.6850199999999985,0.029570999999999955
5.749999999999982,0.6936999999999985,0.029829999999999954
5.849999999999982,0.7026899999999984,0.030111999999999948
5.9499999999999815,0.7116799999999984,0.030393999999999952
6.049999999999981,0.7206299999999983,0.030702499999999938
6.149999999999981,0.7295399999999983,0.031037499999999937
6.2499999999999805,0.7384499999999983,0.031372499999999935
6.34999999999998,0.7475699999999982,0.03175249999999993
6.44999999999998,0.7566899999999982,0.032132499999999925
6.549999999999979,0.766049999999998,0.03250299999999993
6.649999999999979,0.7756499999999981,0.03286399999999993
6.749999999999979,0.785249999999998,0.03322499999999992
6.849999999999978,0.7953999999999978,0.03360599999999992
6.949999999999978,0.8055499999999978,0.03398699999999991
7.049999999999978,0.8142899999999984,0.034485999999999864
