Alpha,Cl,Cd
-11.5,-0.940983870967742,0.04831290322580645
-11.4,-0.9424974193548388,0.04714206451612903
-11.3,-0.9440109677419355,0.04597122580645162
-11.200000000000001,-0.9455135483870968,0.04487548387096775
-11.100000000000001,-0.9470051612903225,0.043854838709677435
-11.000000000000002,-0.9484967741935483,0.04283419354838711
-10.900000000000002,-0.9497212903225807,0.04190709677419357
-10.800000000000002,-0.9509458064516129,0.040980000000000016
-10.700000000000003,-0.9515716129032259,0.04003748387096777
-10.600000000000003,-0.9515987096774193,0.0390795483870968
-10.500000000000004,-0.951625806451613,0.03812161290322584
-10.400000000000004,-0.9504554838709678,0.03723645161290326
-10.300000000000004,-0.9492851612903227,0.03635129032258068
-10.200000000000005,-0.947175483870968,0.03549503225806455
-10.100000000000005,-0.9441264516129034,0.03466767741935488
-10.000000000000005,-0.9410774193548388,0.033840322580645205
-9.900000000000006,-0.9372967741935486,0.03297232258064521
-9.800000000000006,-0.9335161290322583,0.03210432258064522
-9.700000000000006,-0.9288451612903229,0.031388322580645195
-9.600000000000007,-0.9232838709677422,0.0308243225806452
-9.500000000000007,-0.9177225806451617,0.0302603225806452
-9.400000000000007,-0.9115935483870973,0.02983051612903229
-9.300000000000008,-0.9054645161290328,0.02940070967741939
-9.200000000000008,-0.8993774193548392,0.028927870967741978
-9.100000000000009,-0.8933322580645167,0.02841200000000004
-9.000000000000009,-0.8872870967741942,0.027896129032258108
-8.90000000000001,-0.8808690322580651,0.027474193548387135
-8.80000000000001,-0.8744509677419361,0.02705225806451617
-8.70000000000001,-0.8678735483870974,0.026551096774193605
-8.60000000000001,-0.8611367741935491,0.025970709677419414
-8.50000000000001,-0.8544000000000007,0.025390322580645223
-8.400000000000011,-0.8471458064516136,0.02495316129032263
-8.300000000000011,-0.8398916129032266,0.024516000000000048
-8.200000000000012,-0.832492258064517,0.024157806451612935
-8.100000000000012,-0.8249477419354847,0.023878580645161324
-8.000000000000012,-0.8174032258064525,0.023599354838709712
-7.900000000000013,-0.8086380645161302,0.02325561290322585
-7.800000000000013,-0.7998729032258076,0.02291187096774198
-7.7000000000000135,-0.7889361290322598,0.022597677419354877
-7.600000000000014,-0.7758277419354856,0.022313032258064556
-7.500000000000014,-0.7627193548387116,0.022028387096774234
-7.400000000000015,-0.7498845161290341,0.021557548387096843
-7.300000000000015,-0.7370496774193567,0.021086709677419425
-7.200000000000015,-0.724214193548389,0.020725612903225846
-7.100000000000016,-0.711378064516131,0.020474258064516165
-7.000000000000016,-0.698541935483873,0.020222903225806492
-6.900000000000016,-0.6851329032258087,0.019939419354838755
-6.800000000000017,-0.6717238709677442,0.019655935483871016
-6.700000000000017,-0.6588612903225828,0.01939593548387101
-6.600000000000017,-0.6465451612903247,0.01915941935483875
-6.500000000000018,-0.6342290322580666,0.018922903225806493
-6.400000000000018,-0.6214445161290345,0.018611677419354895
-6.3000000000000185,-0.6086600000000023,0.018300451612903283
-6.200000000000019,-0.595332903225809,0.018036129032258107
-6.100000000000019,-0.5814632258064543,0.017818709677419397
