Alpha,Cl,Cd
-9.0,-0.6738612903225806,0.08118032258064516
-8.9,-0.6952277419354838,0.07684251612903228
-8.8,-0.7165941935483868,0.07250470967741938
-8.700000000000001,-0.7294064516129032,0.06927161290322584
-8.600000000000001,-0.7336645161290322,0.06714322580645164
-8.500000000000002,-0.7379225806451611,0.06501483870967746
-8.400000000000002,-0.7425535483870966,0.06292993548387102
-8.300000000000002,-0.747184516129032,0.06084503225806457
-8.200000000000003,-0.7509477419354837,0.058840129032258125
-8.100000000000003,-0.7538432258064515,0.056915225806451676
-8.000000000000004,-0.7567387096774192,0.054990322580645234
-7.900000000000004,-0.7574793548387097,0.053201806451612974
-7.800000000000004,-0.7582199999999999,0.05141329032258072
-7.700000000000005,-0.7580135483870969,0.04968838709677428
-7.600000000000005,-0.7568600000000001,0.04802709677419363
-7.500000000000005,-0.7557064516129033,0.04636580645161299
-7.400000000000006,-0.7503877419354842,0.04515741935483878
-7.300000000000006,-0.7450690322580649,0.04394903225806459
-7.200000000000006,-0.7394316129032262,0.04282645161290329
-7.100000000000007,-0.7334754838709682,0.04178967741935491
-7.000000000000007,-0.7275193548387101,0.04075290322580652
-6.9000000000000075,-0.7219812903225811,0.03969058064516137
-6.800000000000008,-0.716443225806452,0.03862825806451622
-6.700000000000008,-0.7096722580645167,0.03766890322580653
-6.6000000000000085,-0.7016683870967749,0.03681251612903233
-6.500000000000009,-0.693664516129033,0.035956129032258144
-6.400000000000009,-0.6859548387096782,0.03507793548387105
-6.30000000000001,-0.6782451612903234,0.03419974193548396
-6.20000000000001,-0.6701812903225814,0.033425032258064584
-6.10000000000001,-0.6617632258064525,0.03275380645161297
-6.000000000000011,-0.6533451612903235,0.03208258064516136
-5.900000000000011,-0.6450367741935493,0.03143264516129039
-5.800000000000011,-0.6367283870967752,0.030782709677419428
-5.700000000000012,-0.6283051612903237,0.03012748387096782
-5.600000000000012,-0.6197670967741945,0.029466967741935565
-5.500000000000012,-0.6112290322580656,0.02880645161290331
-5.400000000000013,-0.6033748387096785,0.028221806451612978
-5.300000000000013,-0.5955206451612913,0.027637161290322662
-5.2000000000000135,-0.5879748387096784,0.02708451612903233
-5.100000000000014,-0.5807374193548398,0.026563870967742008
-5.000000000000014,-0.573500000000001,0.026043225806451686
-4.900000000000015,-0.5668496774193559,0.02563277419354845
-4.800000000000015,-0.5601993548387106,0.025222322580645225
-4.700000000000015,-0.5535496774193559,0.024864451612903272
-4.600000000000016,-0.5469006451612913,0.02455916129032263
-4.500000000000016,-0.5402516129032269,0.024253870967741984
-4.400000000000016,-0.5331561290322592,0.024040193548387136
-4.300000000000017,-0.5260606451612916,0.023826516129032294
-4.200000000000017,-0.5188767741935496,0.02364780645161293
-4.100000000000017,-0.5116045161290336,0.023504064516129058
-4.000000000000018,-0.5043322580645174,0.023360322580645188
-3.9000000000000177,-0.4965877419354852,0.023288193548387112
-3.8000000000000176,-0.48884322580645295,0.023216064516129044
-3.7000000000000175,-0.4806232258064531,0.02318290322580645
-3.6000000000000174,-0.47192774193548537,0.023188709677419355
-3.5000000000000173,-0.4632322580645176,0.02319451612903226
-3.4000000000000172,-0.45198967741935675,0.023272838709677408
-3.300000000000017,-0.44074709677419543,0.02335116129032257
-3.200000000000017,-0.4270296774193576,0.0234548387096774
-3.100000000000017,-0.41083741935484147,0.023583870967741914
-3.000000000000017,-0.39464516129032534,0.02371290322580643
-2.900000000000017,-0.36830064516129474,0.02384141935483869
-2.8000000000000167,-0.34195612903226247,0.023969935483870948
-2.7000000000000166,-0.31386258064516626,0.023990516129032274
-2.6000000000000165,-0.28402000000000494,0.023903161290322595
-2.5000000000000164,-0.25417741935484367,0.02381580645161292
-2.4000000000000163,-0.22689225806452065,0.023535677419354886
-2.3000000000000163,-0.19960709677419805,0.02325554838709682
-2.200000000000016,-0.1805019354838728,0.022990193548387137
-2.100000000000016,-0.16957677419355022,0.022739612903225848
-2.000000000000016,-0.15865161290322763,0.02248903225806456
-1.900000000000016,-0.15353935483871056,0.022316645161290352
-1.8000000000000158,-0.14842709677419444,0.02214425806451616
-1.7000000000000157,-0.14360838709677498,0.021991225806451634
-1.6000000000000156,-0.1390832258064524,0.021857548387096797
-1.5000000000000155,-0.1345580645161298,0.021723870967741955
-1.4000000000000155,-0.12792709677419462,0.021689677419354847
-1.3000000000000154,-0.12129612903225914,0.02165548387096775
-1.2000000000000153,-0.10705354838710018,0.02175929032258061
-1.1000000000000152,-0.08519935483871306,0.022001096774193516
-1.000000000000015,-0.06334516129032591,0.022242903225806417
-0.9000000000000151,-0.05011677419355041,0.022223935483870975
-0.8000000000000151,-0.036888387096776214,0.02220496774193549
-0.7000000000000152,-0.02765161290322661,0.022170387096774206
-0.6000000000000152,-0.02240645161290403,0.02212019354838711
-0.5000000000000152,-0.017161290322581447,0.02207000000000001
-0.40000000000001523,-0.011513548387097637,0.022077483870967744
-0.30000000000001525,-0.005865806451613765,0.022084967741935486
-0.20000000000001525,-0.00012387096774282153,0.022114967741935478
-0.10000000000001524,0.005712258064515245,0.022167483870967737
-1.5237811012980274e-14,0.011548387096773315,0.022219999999999997
0.09999999999998477,0.01771999999999907,0.02229522580645161
0.19999999999998477,0.023891612903224883,0.022370451612903217
0.2999999999999848,0.030588387096773112,0.022460451612903214
0.3999999999999848,0.03781032258064409,0.0225652258064516
0.4999999999999848,0.04503225806451505,0.02266999999999999
0.5999999999999848,0.05048516129032178,0.02278729032258063
0.6999999999999847,0.05593806451612823,0.02290458064516128
0.7999999999999847,0.06140064516128953,0.023037225806451598
0.8999999999999847,0.06687290322580565,0.023185225806451593
0.9999999999999847,0.07234516129032179,0.023333225806451596
