C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
28,580.3415615631179,4986.4717446632585,7646.8347135384765,6477.5576740503575,5494.308994872399,4235.699213208991,3454.4795047609896,2154.791437400706
29,458.7764897561346,4903.355748678904,7658.544044910671,6500.723412461522,5513.275371400282,4236.103222971284,3448.825863552737,2150.543291391465
30,337.49687538172856,4812.479703953514,7673.311048087888,6524.713401730583,5532.952832074475,4238.592972516351,3443.1292915916156,2146.2193688450343
31,214.64657662268874,4714.334224578892,7685.951794376398,6549.553738485701,5553.301974031894,4242.8379085922525,3437.3930499335947,2141.820808271101
32,84.22984054818181,4613.3792112213505,7678.1019260245,6575.271013860743,5574.341055955466,4253.072485800743,3431.6203252286864,2137.348720091467
33,0,4511.869512844599,7662.303800652705,6601.892320241101,5596.088646586625,4264.337741853666,3425.814226471569,2132.8041868126647
34,0,4409.051763500642,7639.863736957665,6629.430289418483,5618.563628971412,4276.045475569871,3419.977782693116,2128.1882636248165
35,0,4302.670906103295,7610.683589650045,6657.720221973376,5641.785205952299,4288.205070358551,3414.113941486666,2123.5019793476476
36,0,4189.879908315479,7580.076693615292,6686.97510818815,5665.772906216984,4301.105595992952,3408.2255682673913,2118.7463376525357
37,0,4069.3426581914932,7540.833837002937,6717.222623248913,5690.493607431671,4314.901266132255,3402.315446168922,2113.922318497673
38,0,3944.0180921867723,7495.146042985334,6748.490924018937,5715.995844549876,4329.224628590263,3396.3862764880373,2109.0308797214016
39,0,3813.0892109271317,7461.748936237647,6780.808659758941,5742.3131321436795,4344.282197379999,3390.440679595443,2104.0729587463375
40,0,3679.526746482679,7413.638275239452,6814.204981611499,5769.465440351721,4359.970349170266,3384.4811962380136,2099.0494743540517
41,0,3544.574991984098,7359.995369664272,6848.709552379191,5797.4730630358445,4376.219897667337,3378.510289165211,2093.9613284965726
42,0,3411.1960245840373,7307.471334867509,6887.915189831175,5826.356625715742,4393.0596209259365,3372.5308316711385,2088.809408116783
43,0,3272.4760884715565,7242.704704308291,6935.128812730967,5856.137093673329,4410.515361307804,3366.545051282141,2083.5945869551115
44,0,3133.088176749984,7171.500800851299,6994.188995870748,5886.835780181594,4428.59998098228,3360.5548397840835,2078.317727324426
45,0,2987.9169536684003,7102.958976857023,7056.225717818979,5918.474354820706,4447.326516235906,3354.5623707127374,2072.980199508559
46,0,2844.3024809294616,7035.859769534788,7119.316588685909,5951.0748518517585,4466.708191855611,3348.569750769822,2067.5825537391415
47,0,2702.994748900467,6963.068672769416,7171.113469757382,5984.659678625043,4486.758427570224,3342.579022354929,2062.125455371677
