C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
88,0,0,0.8012481465112914,0.8310535689475667,0.517609819749905,0.3211844565551534,0.1823901938101588,0.07227197132909367
89,0,0,0.7813192493810155,0.8376026362096224,0.5249959588066301,0.3259810059628873,0.18555159579045793,0.07314951868183094
90,0,0,0.7575274676943324,0.8457170616592791,0.532368654296106,0.33075808015096314,0.1887656423908088,0.07404125201397166
91,0,0,0.7297108415963524,0.8531597877919962,0.5397419773529869,0.33554471596845825,0.19202334130656573,0.07494765218103107
92,0,0,0.6947458228341513,0.8601207015359156,0.5472262896253751,0.34036719920282626,0.19514732774130822,0.07586920137684848
93,0,0,0.6491960965866127,0.8666255044616646,0.5547501545922112,0.3452302028386119,0.19829930480052035,0.07680638308437848
94,0,0,0.590070201710558,0.8728201112937175,0.562377323561865,0.35013604132616577,0.2014817205638201,0.07776418851438666
95,0,0,0.5111313191133282,0.8787353653075344,0.5700929299107467,0.35514569204392665,0.2046540851096059,0.07875571013005592
96,0,0,0.4025827343221941,0.8842514344422737,0.5776579774476963,0.3602458017358236,0.2078218257319393,0.07976700195662717
97,0,0,0.24780094003232753,0.8893170251946495,0.5854204430504435,0.36537428818127715,0.21107497881542592,0.08079859564794997
98,0,0,0.005234149120465949,0.8935963358228047,0.5931112622484463,0.37053304035534845,0.21440001137090908,0.08185102283702246
99,0,0,0,0.8970835889645968,0.6007699943003973,0.3757479512029583,0.21767609376660638,0.0829248150973572
100,0,0,0,0.9001844746779403,0.6084711490871357,0.3810188576780702,0.2209336353659446,0.08402050389947884
101,0,0,0,0.9029654346543708,0.616128655591737,0.3864060483427959,0.22414337356624411,0.08513862056897066
102,0,0,0,0.905061655770123,0.6239069713241351,0.39159796821584775,0.22735260622392664,0.08627969624433583
103,0,0,0,0.9067100266622641,0.6317156541289943,0.3967018591889595,0.23057297126987292,0.08744426183466457
104,0,0,0,0.9080707666787096,0.6394188432920401,0.40179774927254663,0.23383876604646786,0.08863284797709657
105,0,0,0,0.909217418459573,0.6470612695450041,0.4068982593543322,0.2371499645103556,0.08984598499406649
106,0,0,0,0.9101140707945058,0.6547195537973775,0.4119547598818075,0.2405098335978375,0.09108420285031663
107,0,0,0,0.9108022021034534,0.6622991384502285,0.41696684191541206,0.24387657115604108,0.09234803110965775
108,0,0,0,0.9114587846090548,0.669808868013398,0.4220997033635956,0.2472284902459029,0.09363799889145998
109,0,0,0,0.9117949015722576,0.6773028696068463,0.42730909507450165,0.2505832664992503,0.09496274758968987
110,0,0,0,0.9117966278661532,0.68431529791624,0.4324979762942301,0.2539536065709955,0.09632485308811314
111,0,0,0,0.9116852781981861,0.6918959493377472,0.43767217402154707,0.25735410839199413,0.09771708268340866
112,0,0,0,0.9112505520494067,0.6993758522317063,0.4428579620286615,0.2608140056524167,0.09913997968085536
113,0,0,0,0.911313294755051,0.7067494549237732,0.44807934972522173,0.26431560467984255,0.10059408560141554
114,0,0,0,0.9110287411981411,0.7141178739449805,0.4533506943070573,0.26786637895632937,0.10207994010925679
115,0,0,0,0.9100015613409806,0.7214511755523205,0.4586903778916264,0.27143143404360004,0.10359808098096356
116,0,0,0,0.9084184667798478,0.728777184671895,0.4640940137971183,0.2750352346154715,0.10514904407385683
