J,Ct(B=10°),Ct(B=20°),Ct(B=30°),Ct(B=40°),Ct(B=50°),Ct(B=60°),Ct(B=70°),Ct(B=80°)
0.3,0.039636857045460744,0.17076607857246345,0.23678954449565912,0.19895600633565208,0.16888019295168202,0.13351772293479017,0.10918585017358122,0.06821146731784329
0.3136363636363636,0.03615461034717367,0.16839898694297403,0.23740746433675164,0.19954305296026104,0.16935890367497264,0.1332269458320931,0.10901912638339178,0.06809348701921794
0.3272727272727272,0.032483994913539524,0.16598834256158104,0.23782162087394093,0.2001512447561618,0.16985501858914,0.13301159445809632,0.10885039511657643,0.0679728900694866
0.3409090909090909,0.028978383023723048,0.16351873931063704,0.23816746121854215,0.20078118968659295,0.170369032111509,0.1328444012623831,0.10867976740307914,0.06784972535705228
0.3545454545454545,0.02559130263161224,0.16095856492709856,0.23875946573915866,0.20143350518056785,0.17090143279179296,0.13272069209566242,0.10850735333279546,0.06772402658517793
0.3681818181818181,0.02191095213959744,0.15834467901700336,0.2390761145030821,0.20210881818817933,0.1714527149802711,0.13261509274115463,0.108333261709944,0.06759583186132202
0.3818181818181818,0.01817013922629385,0.15612337948788735,0.23941771637242873,0.20280836765650517,0.17202345308548497,0.13261715086786896,0.1081576397644564,0.06746520155430641
0.3954545454545454,0.014364011204309917,0.1535210685058855,0.23978432837365526,0.20353367275282985,0.17261727873050983,0.13262980016634393,0.10798062771725307,0.06733219470187002
0.40909090909090906,0.010566820679890591,0.15067579514557725,0.24024667420834347,0.20428478463921979,0.17323336798509809,0.13270775270131427,0.10780227153444344,0.06719681533241603
0.4227272727272727,0.00672045298836903,0.14760292023400795,0.24064244824073888,0.20506252038513603,0.17387048716971418,0.1328406590527017,0.10762267331769472,0.0670590990919862
0.4363636363636363,0.002637184773819686,0.14444208053237068,0.24039667366537004,0.20586771254271105,0.17452920795254945,0.13316109740335103,0.10744193283906911,0.06691908074720773
0.44999999999999996,0.0,0.1412638739821509,0.23990204402563375,0.20670120935795563,0.17521011170953743,0.13351380567802656,0.10726014743928784,0.06677679419069789
0.46363636363636357,0.0,0.13804471315644345,0.23919945936068654,0.20756340632453976,0.1759137896572966,0.13388036765762157,0.10707741195545434,0.06663227245981379
0.47727272727272724,0.0,0.1347139935975754,0.2382858468015668,0.20844914680440538,0.176640843025076,0.1342610771309368,0.10689381867491263,0.0664855477662716
0.49090909090909085,0.0,0.13118257646495235,0.23732756361271806,0.20936509939298115,0.17739188324413935,0.13466498469571309,0.10670945731205862,0.06633665153440806
0.5045454545454545,0.0,0.12740862891101823,0.23609889378186288,0.21031213058341175,0.1781658732744805,0.135096918687268,0.10652441500510348,0.06618561444611461
0.5181818181818181,0.0,0.12348479342584771,0.2346684369040096,0.21129112194985927,0.17896433271579926,0.1355453744024673,0.10633877632999668,0.06603246649072372
0.5318181818181817,0.0,0.11938549025889397,0.23362279392485366,0.21230297048314853,0.17978831088884248,0.13601681766870882,0.10615262332894178,0.06587723701836397
0.5454545454545454,0.0,0.11520373121371023,0.23211647856420348,0.21334858888771818,0.18063843304643276,0.1365080041028918,0.10596603555116896,0.0657199547955242
0.559090909090909,0.0,0.11097847434693117,0.23043695201060177,0.2144289058877687,0.18151533457696822,0.1370167675244895,0.10577909010385708,0.0655606480617706
0.5727272727272726,0.0,0.10680246048193966,0.22879245661652148,0.21565641040948416,0.18241966125285122,0.1375440089567882,0.1055918769480866,0.06539934458674217
0.5863636363636363,0.0,0.10245922415428914,0.22676465303941903,0.21713464005610178,0.1833520694842315,0.13809053750832306,0.1054044658263445,0.06523607172671715
0.6,0.0,0.09809507391900073,0.2245353023863581,0.2189837782558368,0.1843132265766464,0.13865675588574675,0.1052169159692888,0.06507085648018386
0.6136363636363635,0.0,0.09354985174339259,0.2223892998125537,0.22092611006454982,0.18530381099139304,0.139243072247215,0.10502929542899465,0.06490374174989073
0.6272727272727272,0.0,0.08905337046855717,0.220288464684125,0.22290144663095487,0.18632451260770522,0.13984990065271533,0.10484167016500398,0.06473474476325346
0.6409090909090909,0.0,0.08462911183403338,0.21800941997965986,0.2245231752867856,0.1873760329860112,0.14047766126574682,0.10465410412359841,0.06456388635214581
0.6545454545454544,0.0,0.08023800709240092,0.21563355458616848,0.22617726871056726,0.1884590856317307,0.14112678052160707,0.10446665931802653,0.06439119266724674
