C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
37,0.13839378710256053,0.7188234758389566,0.6021451786115258,0.3513564310822291,0.19127359002685387,0.11891305155374807,0.07607126671424369,0.04038998261394507
38,0,0.7292380523827856,0.6133218762825976,0.36288749575826407,0.1975740211703597,0.1222900401060589,0.0780329925660873,0.04138066840659844
39,0,0.7392563310882957,0.6242115739551122,0.37454646081418236,0.2039647128064233,0.12569035214512622,0.07999059323723144,0.04236397698400319
40,0,0.7488377229950354,0.6350181158648474,0.3862550728486035,0.21053209440914478,0.12911558862656836,0.0819448674001116,0.043339786695437164
41,0,0.7580006436683209,0.6462060855023171,0.3975079994816325,0.21707470440668664,0.13256740020522711,0.08389609197524703,0.04430798080569114
42,0,0.7667885523120472,0.656746863192508,0.40925076371385827,0.22377202301545787,0.1360477840814344,0.08584456185503465,0.045268447556271414
43,0,0.7749779285753521,0.6669060211974522,0.4209094009850819,0.23062473893693428,0.1395602753940785,0.08779059007562573,0.046221080219473784
44,0,0.7826322124987336,0.6767175961367501,0.4326765356367904,0.23748489754718569,0.1431070957494623,0.08973930762233905,0.047165777145727346
45,0,0.7899636177157244,0.6862558791229477,0.44438201265998634,0.24440593533203764,0.14669025122035415,0.09170108828336024,0.04810244180457344
46,0,0.7967602895430504,0.6954579062503752,0.45627490630058826,0.25138444437598734,0.15031179585225185,0.09366396937380894,0.04903098281962132
47,0,0.803045077872451,0.7043254373218463,0.46813624148320204,0.2583977393154623,0.1539738319309058,0.09562846715682524,0.049951313997802595
48,0,0.8087427818261514,0.7129590962368018,0.4800992907485072,0.2653946101604042,0.15767851028765234,0.09759511682699845,0.05086335435322584
49,0,0.8133218336118874,0.7213484950683714,0.49204486025479255,0.2726201772563497,0.16142803062598174,0.09956447531650835,0.051767028125923396
50,0,0.8169956874392634,0.7293627395647967,0.5042039043322735,0.2798306288237438,0.16521389489153843,0.10153712009412805,0.052662264795765634
51,0,0.8196227373605907,0.7371178213786262,0.5151233196977101,0.2870891442602913,0.1690277449159519,0.10351364955974592,0.053548999091809976
52,0,0.8215711125839236,0.74463710607338,0.526380021083056,0.2946526302658249,0.17289328614368388,0.10549344276475621,0.05442717099734224
53,0,0.8224062878128404,0.751894932278494,0.5381341925128574,0.3024298531186879,0.1768128015609322,0.10747756742528111,0.05529672575085826
54,0,0.8218187432919518,0.7589567202614786,0.5497798395080022,0.30972751049826647,0.18078860624951534,0.10946691680341096,0.05615769852976991
55,0,0.8198302260700776,0.7658861923269753,0.561245515933026,0.317206957349333,0.184823047035174,0.11146583412336765,0.057006570890203674
56,0,0.816214637268439,0.7725699816813925,0.5726662582693226,0.3246931030577808,0.18891850281481176,0.11349108314223903,0.05784415115359548
57,0,0.8107531168403086,0.7789757551956026,0.5840460776738727,0.33219205265420676,0.1930734716369708,0.11552646110720197,0.05867462601394242
58,0,0.8032800880520431,0.7852334416327205,0.5954242863677348,0.33981652689324493,0.19729314392919228,0.11757274655214954,0.05950097079305916
59,0,0.7936116189923259,0.791379019857394,0.606777305796595,0.34744420878180476,0.2015804231200634,0.11963073456653602,0.060320393946754675
