C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
202,0,0,0,0,0,5795.2663329115885,6684.9306067196885,4133.755257606295
203,0,0,0,0,0,5792.08795209378,6713.863617581344,4173.263135606481
204,0,0,0,0,0,5773.953983052846,6743.323951655234,4210.967696864628
205,0,0,0,0,0,5753.365417371098,6771.492831762569,4240.684278337875
206,0,0,0,0,0,5730.586628391416,6800.299918034485,4270.708293263047
207,0,0,0,0,0,5703.8375910147515,6828.228829303174,4301.078028629405
208,0,0,0,0,0,5675.421297609865,6855.747113670081,4331.746895890704
209,0,0,0,0,0,5644.480054080913,6882.629653202435,4362.880460499929
210,0,0,0,0,0,5613.485377475909,6910.291404810913,4394.351396829772
211,0,0,0,0,0,5578.742739962703,6938.075628726442,4426.239915714428
212,0,0,0,0,0,5541.826674249993,6965.313951419201,4458.530242002704
213,0,0,0,0,0,5502.628890353483,6991.5530791272995,4491.31328914197
214,0,0,0,0,0,5461.9388961500645,7018.51882089309,4525.031488203998
215,0,0,0,0,0,5420.400309842634,7048.525089861592,4560.080089535962
216,0,0,0,0,0,5375.990987438187,7078.651431571677,4596.10757065219
217,0,0,0,0,0,5324.585372280149,7107.547640064833,4632.521902986976
218,0,0,0,0,0,5270.276296509759,7136.668360310464,4669.189152015972
219,0,0,0,0,0,5211.943015345889,7158.596634896622,4706.492291027592
220,0,0,0,0,0,5148.157881488893,7173.072925029811,4743.470841033396
221,0,0,0,0,0,5076.247638572151,7186.502431515577,4767.023496407389
222,0,0,0,0,0,5001.576470168639,7199.776723077632,4791.023882252657
223,0,0,0,0,0,4923.4348344042355,7212.330437720387,4815.060251294761
224,0,0,0,0,0,4844.198202268182,7225.1096269415175,4839.120158849987
225,0,0,0,0,0,4762.5640916327975,7236.874174119658,4863.328495171317
226,0,0,0,0,0,4680.21668534119,7247.706854351945,4887.71684712334
227,0,0,0,0,0,4597.17208630416,7258.545293830151,4912.109166818672
228,0,0,0,0,0,4514.913685462075,7269.48084362563,4936.778963357065
229,0,0,0,0,0,4431.5613231175,7280.704893996036,4961.556088003279
230,0,0,0,0,0,4346.944374972978,7291.811890705877,4986.72915432376
231,0,0,0,0,0,4260.078477370032,7307.005031035849,5012.710653460558
232,0,0,0,0,0,4172.72225878296,7329.151070234796,5039.391466916154
233,0,0,0,0,0,4083.493178212003,7341.549906255248,5066.773389044199
234,0,0,0,0,0,3993.4099357329346,7352.849226622154,5086.294287801602
235,0,0,0,0,0,3901.263268532353,7362.042458635668,5103.095429283359
236,0,0,0,0,0,3809.7019652633353,7368.242305786551,5120.631615654828
237,0,0,0,0,0,3717.8607716647844,7373.038112423644,5140.637078644954
238,0,0,0,0,0,3624.37676590157,7375.987184972507,5161.027821396091
239,0,0,0,0,0,3532.5021963060462,7377.773988402552,5181.380388777308
240,0,0,0,0,0,3443.5058254442138,7377.794685363355,5201.719028244486
241,0,0,0,0,0,3351.8718187572476,7376.648899494764,5222.694427661224
