C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
54,0,0.8511451700465933,0.789216889529076,0.5983920907608095,0.3089624504140295,0.1793325667826985,0.11024522972050227,0.0574109792965038
55,0,0.8487436379745577,0.795934764089478,0.6096074495035412,0.31695018153560506,0.18306710630716716,0.1120104623211348,0.058197828565920554
56,0,0.8446602839889529,0.8025683846785269,0.6201718154237567,0.32508056602191693,0.18684265833074656,0.11376420466239899,0.058972019517915926
57,0,0.8385057511970389,0.808831858837099,0.630950857426863,0.3333741371921755,0.19066101722663117,0.11550648567803233,0.059733484514127466
58,0,0.8295986984667689,0.8149993592516087,0.6408238447642194,0.34183707192618173,0.1945220943738486,0.11723733670522762,0.06048216508171023
59,0,0.816615841902215,0.8210162596332962,0.650316233451896,0.3504757497496834,0.1984285250518518,0.11895674908606149,0.06121800842157308
60,0,0.7956043962433919,0.8268835270843163,0.6594118749852315,0.3592967610496103,0.20238255779693107,0.1206633049296046,0.0619410029307146
61,0,0.7634879431524284,0.8326261522560805,0.6683153995040146,0.36830691558763495,0.2063859759433814,0.12235561369182958,0.06265107409944647
62,0,0.7124652290468643,0.8382302636541569,0.6770353081621142,0.3775132514382973,0.21044058702425958,0.12403826916901146,0.06334827958407281
63,0,0.6256547472026311,0.8437009380137018,0.6854099060850455,0.3869230965783279,0.2145482231908508,0.12572146043415577,0.06403260362986211
64,0,0.45090887868725066,0.8489941675225264,0.693487493759756,0.3965438749437393,0.21871074164320153,0.12742866151727814,0.06470392556734393
65,0,0,0.8540105062007254,0.7015043139477801,0.40638341555985313,0.22293002507039272,0.12915215488067117,0.0653622262404597
66,0,0,0.8588238670005803,0.7094298891205507,0.41644976873250583,0.22720798210075546,0.1308952109053517,0.0660074919056791
67,0,0,0.8635425052306795,0.7169754820144021,0.4267512651981908,0.2315465477603482,0.13265868926076937,0.06663971419125078
68,0,0,0.8680010357376938,0.7535178081379694,0.43729652824017606,0.2359476839390612,0.13443149027544238,0.06725889005509555
69,0,0,0.8721962407236984,0.7619763281525529,0.44809448645646965,0.24041337986484304,0.13621446228906828,0.06786502174175206
70,0,0,0.876192277676553,0.7697464075043688,0.45915438721240204,0.24494565258474513,0.1380084597365021,0.0684581167382689
71,0,0,0.8800228457502591,0.777234194754996,0.47019704489080766,0.24954654745253357,0.13981434319254582,0.06903818772930026
72,0,0,0.8836333709766443,0.7843371083086289,0.48147753253522824,0.25421813862245324,0.141636109028914,0.06960525255157751
73,0,0,0.887023702728936,0.791049915475033,0.4929238625978738,0.25896252954876253,0.14349854668821432,0.0701593341479213
74,0,0,0.8902279799266966,0.7970270488375588,0.5046116707631039,0.26378185349068295,0.14537977755513007,0.07070046052095738
75,0,0,0.8932386969869063,0.8031171365125468,0.515848170491335,0.26867827402242817,0.14728077056365388,0.0712286646866911
76,0,0,0.8960162462287995,0.8090863801898793,0.5275050857728883,0.27365398554799214,0.14920249770597024,0.07174398462809504
77,0,0,0.8985960893355328,0.8148735133331309,0.5392985350694016,0.27871121382038705,0.15114593406049476,0.07224646324885328
78,0,0,0.9009156432616239,0.8204018424189907,0.550634726706191,0.28385221646503084,0.1531120578179592,0.07273614832740895
79,0,0,0.9029602195485307,0.825692936429282,0.5621480280619476,0.28907928350698175,0.1551259429289345,0.0732130924714492
80,0,0,0.9047755747570654,0.8307922064481151,0.5723630578323461,0.2943947379017203,0.15716740059521128,0.07367735307296296
81,0,0,0.9063686489375559,0.835416273745568,0.5833555286501119,0.2998009360691727,0.15923538402388995,0.07412899226399895
82,0,0,0.9077118415181786,0.8400300949267104,0.594294566156952,0.3053002684306583,0.16133080066292974,0.07456807687324912
83,0,0,0.9087466888047363,0.8444264430194639,0.6051160726940028,0.31089515994843747,0.16345455947021148,0.07499467838357565
84,0,0,0.9094496204643426,0.8482746020034689,0.6146866537827569,0.31658807066751177,0.16560757094680276,0.07540887289059953
85,0,0,0.909825053110405,0.8520310445426031,0.6243792721488939,0.32238149625931894,0.16779074735763877,0.07581074106246039
86,0,0,0.9098460522691019,0.8557363042894464,0.633905426390608,0.32827796856693686,0.1700050028173675,0.07620036810085629
87,0,0,0.9094595049046502,0.8594066019625448,0.6433672755517715,0.3342800561513887,0.1722512533992721,0.07657784370346715
88,0,0,0.9084947235275561,0.8629374284423541,0.6524464736980193,0.3403903648386093,0.1745304172366979,0.07694326202786197
89,0,0,0.9069639481234294,0.866332354550258,0.6615614543073512,0.34661153826660873,0.1768434146169361,0.07729672165698738
90,0,0,0.9046899505713533,0.8695726890687389,0.6705039855424701,0.35294625843232674,0.17919116806752367,0.0776383255663303
91,0,0,0.9015881101391995,0.8729800683043492,0.6795028708946756,0.3593972462376397,0.18157460243491605,0.07796772216355122
92,0,0,0.897319781430616,0.876370649324996,0.6886152115384864,0.365967262033939,0.18399464495549364,0.07827606086781601
93,0,0,0.8917753760163764,0.8793755866644676,0.6969990904189464,0.3726591061646568,0.18645222531885602,0.07856929999624182
94,0,0,0.8845792858531537,0.8822914408609066,0.7033270867677949,0.37947561950506825,0.18894827572336204,0.07883788403354537
95,0,0,0.8747913806854318,0.8851616652813823,0.7102676153681103,0.3864196839986467,0.191483730923862,0.0790927500022863
96,0,0,0.8617236080786056,0.8879661648323809,0.7170170845263684,0.3934884276963775,0.1940595282715701,0.07934034909385679
97,0,0,0.844265145054718,0.8909573289383037,0.7242268004118169,0.40067789940240317,0.1966766077460136,0.07958590835280306
98,0,0,0.8202415213056937,0.8936857288372495,0.7306239614330989,0.40800218545472217,0.1993359119789927,0.07980818271324083
99,0,0,0.7865936606769417,0.8962561371448733,0.7368643823154071,0.41546429825845227,0.20203722518192588,0.08002119682698997
100,0,0,0.7360729184192704,0.8987284043702952,0.74283982112101,0.4230609086604224,0.20477944404318552,0.08022895552935658
101,0,0,0.6520779783718638,0.9013417361407824,0.7485684378424982,0.4307826016743067,0.2075637015310227,0.08043658266183921
102,0,0,0.48991932596953697,0.9036919295140661,0.754148260636435,0.4386491999027044,0.21039308466602805,0.08065393082094931
103,0,0,0.0517748707128911,0.9060159831367556,0.7595688118293328,0.44666377510757443,0.21326848059309825,0.08087409163061737
104,0,0,0,0.9083620604139799,0.7648938452414414,0.4548294425561306,0.21619080867267967,0.0811239734810957
105,0,0,0,0.9104598334536438,0.7699918615063863,0.46314936155529984,0.2191609803527935,0.0813778114409027
106,0,0,0,0.9126218962014101,0.7749512996701391,0.4716267359597789,0.2221799089418247,0.08163608139341223
107,0,0,0,0.9147531662198747,0.7798106335351591,0.4802648146781761,0.2252485095775367,0.08189926237255171
108,0,0,0,0.9167782631533197,0.7845413250840819,0.4886258077291954,0.2283676991872719,0.08216783568139999
109,0,0,0,0.9187585464976904,0.7890733698300999,0.4973354465461855,0.23153839643926563,0.08247715878044333
110,0,0,0,0.9206935986722096,0.7934322856292,0.5058834831556994,0.23476152168491712,0.08281066534692107
111,0,0,0,0.9225719396341642,0.7977383197818746,0.5146802716533261,0.23803728235993837,0.08315578946168609
112,0,0,0,0.9243704687034243,0.801977144936698,0.5235649531532963,0.24136089838571603,0.08351308414804477
113,0,0,0,0.9260562177255204,0.8061194055228762,0.5321044026760682,0.24473903732392313,0.08388310385188577
114,0,0,0,0.9276043302577852,0.8102282038132209,0.5408993934839423,0.24817259763129265,0.084266016166104
115,0,0,0,0.9289794813458053,0.8143559525909638,0.5497523163361626,0.251662478752129,0.08466248729459291
116,0,0,0,0.9301590202826374,0.8185280124450426,0.558695645985558,0.2552095810158479,0.08507321496579744
117,0,0,0,0.9312104462758014,0.8522762039661724,0.5677438600406324,0.25881480552528496,0.08549874848139163
118,0,0,0,0.9321293679518272,0.8569326858995109,0.5768374164727743,0.26248332429247667,0.08593963850739145
119,0,0,0,0.9328483123166991,0.8612895240508447,0.5851148330507064,0.26621872650560313,0.08643871334059032
120,0,0,0,0.9334575934941592,0.8653503447783013,0.5936014342286343,0.27001598311205416,0.08698000739440002
121,0,0,0,0.933947434673822,0.8692278954730306,0.6025349283788107,0.27387604061592646,0.08754455914280615
122,0,0,0,0.934314788954802,0.8728545421182538,0.6112156961898242,0.2777998455082874,0.08813153761957018
123,0,0,0,0.9345565879143579,0.8762339225356954,0.6186852395974488,0.2817883440109187,0.08874152300022152
124,0,0,0,0.9346689969820319,0.8794367456075851,0.6266966814627439,0.2858424818225682,0.08937509607372297
125,0,0,0,0.9346204312073736,0.8824629704753781,0.6347770898667024,0.28996320383893065,0.09003283830821941
126,0,0,0,0.9344466772587773,0.8852812048339469,0.642825905113254,0.2941514538597876,0.09071533191627507
127,0,0,0,0.9341079730498549,0.8880334226909521,0.6510338218767642,0.29840817428010225,0.0914231599190496
128,0,0,0,0.9335935883949085,0.8907115751620623,0.6589466902902951,0.3027343057645455,0.09217169003833174
129,0,0,0,0.9328881284099334,0.8931748380668959,0.6667920898368371,0.30713078690491497,0.09301592425058738
130,0,0,0,0.9319847879348424,0.8954225515432966,0.6733876650272268,0.31159855385986757,0.09388819592242788
131,0,0,0,0.9308429982512733,0.8975429595388028,0.6800367641529427,0.3161385399763784,0.09478905327107566
132,0,0,0,0.9294353861808785,0.899591897640866,0.686616033385291,0.3207516753922991,0.09571904352640541
133,0,0,0,0.9276606259134006,0.9019437666416485,0.6933806695224345,0.32543888661936243,0.09667871652816035
134,0,0,0,0.9254615361998245,0.9039188015521695,0.7002412858061037,0.3302010961059592,0.09766862479546295
135,0,0,0,0.9226430826934084,0.9056883319452809,0.7066560273368557,0.3350392217789699,0.09868932359609074
136,0,0,0,0.9192667473295442,0.9074453243925498,0.712887658301603,0.3399541765639141,0.09974137101472626
137,0,0,0,0.9153052738359435,0.9091018161438869,0.7194894443875888,0.3449468678826391,0.1008253280203451
138,0,0,0,0.9105479104176784,0.9107029222245526,0.7259037589300295,0.35001819712774074,0.10194175853290868
139,0,0,0,0.9047266869736126,0.9122705281523217,0.7321974583035736,0.3551690591128665,0.10309122948953083
140,0,0,0,0.8976413790407735,0.9138599971519928,0.7382913844739374,0.36040034149802164,0.1042743109102947
141,0,0,0,0.889119241375512,0.9154004003455863,0.7442002224054692,0.3657129241889542,0.10549157596389616
142,0,0,0,0.8783306178135739,0.9168340844199336,0.7500870662373167,0.3711042624641544,0.10674360103330167
143,0,0,0,0.8644237797808878,0.9184011090204582,0.7553474328446821,0.37657116023573944,0.10803096578160891
144,0,0,0,0.8464878740455818,0.9199392774096555,0.7593362225655441,0.38212134357618005,0.1093540709612471
145,0,0,0,0.8231795741591005,0.9212715088907317,0.7640593805747242,0.3877556428717762,0.11071246945338327
146,0,0,0,0.791356556743569,0.9225275364500412,0.7691427366194241,0.3934749021560314,0.11210784553185447
147,0,0,0,0.7460468517688434,0.9237426370062283,0.7739392119599295,0.3992798818282606,0.11354078891862245
148,0,0,0,0.676216399520036,0.9249179013492547,0.778585469398275,0.4051713996896814,0.11501189298198024
149,0,0,0,0.5569583742029053,0.9262441417057364,0.7826953314486983,0.41115023741569756,0.11652175481104318
150,0,0,0,0.31255765077263,0.9275989076152849,0.7868708356221474,0.41721716241811363,0.11807097529172704
151,0,0,0,0,0.9287345674499462,0.7909321831010293,0.4233729269390288,0.11966015918485146
152,0,0,0,0,0.9297989370213756,0.794814315587397,0.42961826710574474,0.12128991520667247
153,0,0,0,0,0.9308119730959649,0.7983888875467069,0.43595390194510625,0.12296085611216301
154,0,0,0,0,0.9320143548142298,0.8020317270627896,0.4423805323556051,0.12467359878138119
