C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
161,0,0,0,0,8879.73354085743,13869.347336028262,11744.469569039624,5371.29360033843
162,0,0,0,0,8749.293354902158,13922.135325418836,11851.775766535106,5446.949676344335
163,0,0,0,0,8619.846454893244,13996.657764319683,11958.63789307221,5524.031864376594
164,0,0,0,0,8496.340903988996,14044.059018762326,12067.196898039429,5602.275589313514
165,0,0,0,0,8382.520614355779,14104.014683478854,12177.641031486517,5681.827677458688
166,0,0,0,0,8264.41842336034,14151.80531652624,12286.169997077113,5752.5892315761575
167,0,0,0,0,8138.853012108149,14196.912053079637,12395.971509378354,5833.580169214208
168,0,0,0,0,8008.610835017483,14240.245654504153,12508.011406063782,5915.231378482514
169,0,0,0,0,7875.238915747077,14279.09937171949,12617.622435980928,5997.975529924379
170,0,0,0,0,7740.637267900202,14319.18235538444,12729.560380928448,6081.9025100398885
171,0,0,0,0,7607.732948567527,14354.118716722123,12844.422124871831,6167.584044927996
172,0,0,0,0,7472.092457115837,14388.13343614729,12959.368783041104,6254.384635738961
173,0,0,0,0,7335.780382253713,14429.257906052375,13078.397040454245,6341.651438905747
174,0,0,0,0,7196.689202675354,14462.778640881008,13198.55143256418,6429.776088835573
175,0,0,0,0,7058.004114938544,14493.502830164527,13316.167362557542,6520.435342023619
176,0,0,0,0,6918.229270058655,14525.87369662671,13432.159103331125,6612.7065769378
177,0,0,0,0,6791.131841307974,14551.74981652223,13547.943548777945,6703.795903645864
178,0,0,0,0,6668.162265982599,14563.064444093463,13671.169251589361,6796.081966916179
179,0,0,0,0,6541.223395335219,14562.913538237059,13788.099450434094,6892.172997028662
180,0,0,0,0,6413.025961226157,14568.046957980057,13894.749528463268,6990.396859992991
181,0,0,0,0,6283.770980625264,14558.27066559909,13998.914084061284,7086.006655389246
182,0,0,0,0,6152.594954677024,14544.450107182318,14101.696824617437,7181.735460038102
183,0,0,0,0,6011.739432669457,14530.962989034688,14204.768036700836,7260.192309944269
184,0,0,0,0,5868.753527481194,14536.393634330181,14309.862508925424,7339.73447070269
185,0,0,0,0,5727.347286524609,14542.201527970114,14399.88592987837,7419.193409118912
186,0,0,0,0,5567.164262103502,14565.424333569797,14505.162779826409,7504.310404310216
187,0,0,0,0,5398.789254521615,14580.674658282458,14608.982520634116,7589.824140640604
188,0,0,0,0,5229.452005562698,14582.766236670623,14713.276003530334,7673.644572003595
189,0,0,0,0,5054.976760925803,14580.561158756858,14813.986835207965,7766.9579346806195
190,0,0,0,0,4879.204851411913,14577.44604328329,14916.133168803613,7862.3378531288645
191,0,0,0,0,4703.574606525217,14569.587277076156,15019.137363112903,7954.2013929190025
192,0,0,0,0,4526.525648640248,14550.50369244242,15121.550144775178,8033.658304927005
193,0,0,0,0,4347.899032261672,14528.56952173652,15225.066022930872,8123.814263606075
194,0,0,0,0,4163.879995469755,14509.479558228028,15330.860905927108,8215.073174539266
195,0,0,0,0,3979.6242329814595,14483.85256672199,15434.634225355196,8307.327663017772
196,0,0,0,0,3802.432753825449,14449.886088708825,15534.662003397345,8399.860502550891
197,0,0,0,0,3625.384646990631,14415.739949115787,15637.244458545581,8493.26002357593
198,0,0,0,0,3442.669133361346,14384.65363337894,15724.969310366892,8586.462361289843
199,0,0,0,0,3258.768634470797,14325.884449580639,15799.301287623412,8681.25131330207
200,0,0,0,0,3072.002696743216,14255.077205675234,15871.263104575326,8777.437730643773
201,0,0,0,0,2875.0532951984023,14180.775042880547,15947.429481245583,8874.729737646716
202,0,0,0,0,2681.5414176355957,14107.50092478883,16027.455972543348,8953.038284452208
203,0,0,0,0,2476.3188381783775,14026.148771449201,16103.34088551186,9008.639485884245
204,0,0,0,0,2270.0732277916695,13943.48571184294,16180.91173857185,9081.91887225585
205,0,0,0,0,2062.15165173439,13853.327538725069,16261.419952655464,9155.837384163779
206,0,0,0,0,1851.0947820181207,13760.88864154209,16340.556078224925,9230.72848667454
207,0,0,0,0,1643.233221020528,13695.151939113448,16435.803255979532,9304.010238807774
208,0,0,0,0,1435.4585280213255,13638.681083622294,16536.60313157706,9377.874518437167
209,0,0,0,0,1228.3739402011436,13562.769413977448,16626.535619152863,9453.34756067276
210,0,0,0,0,1021.7195001056275,13480.529535155109,16712.404668618507,9530.43693211387
211,0,0,0,0,813.597008910216,13406.173897591203,16767.265677890606,9608.468064863058
212,0,0,0,0,586.6784325571115,13329.970196794273,16844.25665118567,9686.218279882256
213,0,0,0,0,357.81366364911065,13239.88556760466,16920.413004829377,9765.52889201493
214,0,0,0,0,124.75596672390536,13148.161162932682,16979.733999505304,9846.89404887321
215,0,0,0,0,0,13046.014664817378,17024.25168520938,9928.03231203813
216,0,0,0,0,0,12931.22329006629,17068.00760545422,10007.227244033333
217,0,0,0,0,0,12807.865735122998,17113.409030714538,10087.486830727788
218,0,0,0,0,0,12683.208986621048,17159.55355573867,10147.337597785825
219,0,0,0,0,0,12555.872075735828,17204.14914418668,10208.191561243939
220,0,0,0,0,0,12428.892383485423,17249.587006499405,10270.242371056336
221,0,0,0,0,0,12300.366674992136,17297.275386165333,10329.849474203544
222,0,0,0,0,0,12169.354871614509,17342.19295755747,10392.30445905888
223,0,0,0,0,0,12040.73211760064,17384.734468998693,10459.366855226455
224,0,0,0,0,0,11909.558870368452,17422.877573537527,10528.35448341743
225,0,0,0,0,0,11777.80572232293,17463.386436282268,10596.875903906512
226,0,0,0,0,0,11652.381403008201,17505.8056791476,10663.59749940007
227,0,0,0,0,0,11526.676794778748,17541.82421153685,10731.916959868307
228,0,0,0,0,0,11395.30150875502,17555.4613517907,10800.615206905757
229,0,0,0,0,0,11261.866323744161,17573.147005668525,10868.722363607718
230,0,0,0,0,0,11123.848791116914,17598.056183007066,10940.236858839711
231,0,0,0,0,0,10978.754084428698,17619.555573209058,11006.800577349852
232,0,0,0,0,0,10832.87929143786,17632.64593583813,11069.498318402426
233,0,0,0,0,0,10685.040488844077,17642.983460351606,11128.230936292905
234,0,0,0,0,0,10533.936054135223,17653.368686550628,11184.64189016428
235,0,0,0,0,0,10377.12284588476,17663.273640601663,11242.588911863673
236,0,0,0,0,0,10220.814468133984,17677.235518995476,11299.894841128602
237,0,0,0,0,0,10069.053948269086,17714.48468120488,11357.833717881129
238,0,0,0,0,0,9914.002644808,17720.41267475605,11417.073727964962
239,0,0,0,0,0,9751.19757765602,17738.482663695337,11477.872215726475
240,0,0,0,0,0,9587.054805592974,17751.40885965517,11510.402803928208
241,0,0,0,0,0,9416.78858180638,17760.452566394855,11569.261013961552
242,0,0,0,0,0,9235.999334645896,17766.89719958596,11609.014950765191
243,0,0,0,0,0,9045.02728651532,17768.920158718953,11651.183575543471
244,0,0,0,0,0,8826.436715584257,17771.452230940813,11695.579741260366
