Alpha,Cl,Cd
-15.25,-1.0173451612903226,0.08690032258064515
-15.15,-1.0097800000000001,0.08721270967741934
-15.05,-1.0022148387096774,0.08752509677419354
-14.950000000000001,-0.9939406451612904,0.08799858064516128
-14.850000000000001,-0.9849574193548389,0.08863316129032256
-14.750000000000002,-0.9759741935483873,0.08926774193548384
-14.650000000000002,-0.9648903225806454,0.09041277419354835
-14.550000000000002,-0.9538064516129036,0.09155780645161285
-14.450000000000003,-0.9608277419354833,0.08875400000000017
-14.350000000000003,-0.9859541935483863,0.08200135483870988
-14.250000000000004,-1.0110806451612895,0.07524870967741958
-14.150000000000004,-1.036194193548386,0.06851283870967767
-14.050000000000004,-1.0613077419354828,0.061776967741935765
-13.950000000000005,-1.0864406451612891,0.05504883870967772
-13.850000000000005,-1.1115929032258052,0.04832845161290355
-13.750000000000005,-1.1367451612903214,0.04160806451612938
-13.650000000000006,-1.1409012903225806,0.04009090322580653
-13.550000000000006,-1.1450574193548384,0.038573741935483956
-13.450000000000006,-1.1484625806451612,0.03724922580645168
-13.350000000000007,-1.1511167741935482,0.036117354838709745
-13.250000000000007,-1.1537709677419354,0.034985483870967816
-13.150000000000007,-1.1546935483870966,0.034212709677419406
-13.050000000000008,-1.155616129032258,0.033439935483871024
-12.950000000000008,-1.1557832258064515,0.03278600000000004
-12.850000000000009,-1.1551948387096775,0.032250903225806496
-12.750000000000009,-1.154606451612903,0.031715806451612955
-12.65000000000001,-1.152385806451613,0.031295806451612944
-12.55000000000001,-1.1501651612903228,0.030875806451612944
-12.45000000000001,-1.1476438709677423,0.03048264516129036
-12.35000000000001,-1.1448219354838713,0.0301163225806452
-12.25000000000001,-1.1420000000000001,0.02975000000000004
-12.150000000000011,-1.1384864516129036,0.029328322580645206
-12.050000000000011,-1.134972903225807,0.02890664516129037
-11.950000000000012,-1.131152903225807,0.02848380645161295
-11.850000000000012,-1.1270264516129038,0.028059806451612955
-11.750000000000012,-1.1229000000000005,0.027635806451612954
-11.650000000000013,-1.1179103225806457,0.027258000000000046
-11.550000000000013,-1.112920645161291,0.026880193548387145
-11.450000000000014,-1.1074961290322587,0.02653800000000004
-11.350000000000014,-1.101636774193549,0.02623141935483875
-11.250000000000014,-1.0957774193548395,0.02592483870967746
-11.150000000000015,-1.0921619354838714,0.025198000000000106
-11.050000000000015,-1.0885464516129038,0.02447116129032269
-10.950000000000015,-1.0833774193548398,0.023975225806451655
-10.850000000000016,-1.0766548387096784,0.02371019354838714
-10.750000000000016,-1.0699322580645172,0.023445161290322623
-10.650000000000016,-1.0602367741935501,0.02320258064516133
-10.550000000000017,-1.0505412903225824,0.02296000000000004
-10.450000000000017,-1.0407741935483887,0.022708387096774238
-10.350000000000017,-1.0309354838709694,0.022447741935483916
-10.250000000000018,-1.0210967741935502,0.022187096774193595
-10.150000000000018,-1.011228387096776,0.02191316129032263
-10.050000000000018,-1.0013600000000018,0.02163922580645166
-9.950000000000019,-0.9918670967741952,0.021291612903225884
-9.85000000000002,-0.9827496774193566,0.02087032258064524
-9.75000000000002,-0.973632258064518,0.020449032258064596
-9.65000000000002,-0.9641509677419374,0.020120645161290387
