Alpha,Cl,Cd
-10.0,-0.5476,0.10393
-9.9,-0.5738799999999998,0.100694
-9.8,-0.6001599999999998,0.09745800000000002
-9.700000000000001,-0.5994600000000002,0.095784
-9.600000000000001,-0.5717800000000004,0.09567200000000001
-9.500000000000002,-0.5441000000000005,0.09556
-9.400000000000002,-0.54522,0.09398000000000004
-9.300000000000002,-0.54634,0.09240000000000004
-9.200000000000003,-0.5606799999999993,0.09005800000000008
-9.100000000000003,-0.5882399999999991,0.0869540000000001
-9.000000000000004,-0.615799999999999,0.0838500000000001
-8.900000000000004,-0.5941600000000008,0.08314600000000003
-8.800000000000004,-0.5725200000000009,0.08244200000000003
-8.700000000000005,-0.5660799999999996,0.08111800000000008
-8.600000000000005,-0.5748399999999996,0.07917400000000009
-8.500000000000005,-0.5835999999999996,0.07723000000000009
-8.400000000000006,-0.5927999999999994,0.0751780000000001
-8.300000000000006,-0.6019999999999994,0.07312600000000012
-8.200000000000006,-0.6071,0.07157000000000006
-8.100000000000007,-0.6081,0.07051000000000007
-8.000000000000007,-0.6090999999999999,0.06945000000000007
-7.9000000000000075,-0.6024200000000005,0.06844600000000008
-7.800000000000008,-0.5957400000000006,0.06744200000000007
-7.700000000000008,-0.5920600000000001,0.0663860000000001
-7.6000000000000085,-0.5913800000000001,0.0652780000000001
-7.500000000000009,-0.5907000000000001,0.0641700000000001
-7.400000000000009,-0.5893800000000001,0.0631900000000001
-7.30000000000001,-0.5880600000000001,0.06221000000000009
-7.20000000000001,-0.5885466666666664,0.06028066666666695
-7.10000000000001,-0.5908399999999998,0.05740200000000029
-7.000000000000011,-0.5931333333333331,0.05452333333333364
-6.900000000000011,-0.5954266666666664,0.051644666666666984
-6.800000000000011,-0.5977199999999998,0.04876600000000032
-6.700000000000012,-0.6000133333333331,0.04588733333333367
-6.600000000000012,-0.6023066666666664,0.043008666666667014
-6.500000000000012,-0.6045999999999997,0.04013000000000036
-6.400000000000013,-0.5974000000000009,0.038906000000000156
-6.300000000000013,-0.590200000000001,0.03768200000000016
-6.2000000000000135,-0.5835000000000009,0.03655000000000014
-6.100000000000014,-0.5773000000000009,0.035510000000000146
-6.000000000000014,-0.5711000000000009,0.034470000000000146
-5.900000000000015,-0.5643400000000011,0.033522000000000135
-5.800000000000015,-0.5575800000000011,0.03257400000000014
-5.700000000000015,-0.5505600000000012,0.03170800000000012
-5.600000000000016,-0.5432800000000012,0.03092400000000012
-5.500000000000016,-0.5360000000000011,0.030140000000000125
-5.400000000000016,-0.5278800000000013,0.029452000000000114
-5.300000000000017,-0.5197600000000014,0.028764000000000116
-5.200000000000017,-0.5116000000000014,0.028110000000000107
-5.100000000000017,-0.5034000000000014,0.027490000000000108
-5.000000000000018,-0.4952000000000014,0.026870000000000113
-4.900000000000018,-0.4868000000000015,0.026374000000000092
-4.8000000000000185,-0.47840000000000155,0.025878000000000092
-4.700000000000019,-0.46984000000000165,0.02538800000000009
-4.600000000000019,-0.4611200000000017,0.024904000000000093
-4.5000000000000195,-0.45240000000000175,0.024420000000000094
-4.40000000000002,-0.44348000000000176,0.024004000000000084
-4.30000000000002,-0.4345600000000018,0.023588000000000085
-4.200000000000021,-0.4256800000000018,0.023178000000000084
-4.100000000000021,-0.4168400000000018,0.022774000000000086
-4.000000000000021,-0.40800000000000186,0.022370000000000088
-3.9000000000000212,-0.39920000000000183,0.0219020000000001
-3.800000000000021,-0.39040000000000186,0.0214340000000001
-3.700000000000021,-0.3817000000000018,0.021052000000000064
-3.600000000000021,-0.3731000000000018,0.020756000000000063
-3.500000000000021,-0.36450000000000177,0.02046000000000006
-3.400000000000021,-0.3562200000000017,0.020100000000000076
-3.3000000000000207,-0.3479400000000017,0.019740000000000073
-3.2000000000000206,-0.33978000000000164,0.019438000000000052
